experiment_id,best_cost,dt,assignment,edges
0,42.0019311431186,997.903924942017,"[(0, 416), (0, 430), (1, 431), (1, 455), (2, 382), (2, 449), (3, 474), (3, 483), (4, 413), (4, 519), (5, 373), (5, 518), (6, 371), (6, 380), (7, 457), (7, 565), (8, 553), (8, 556), (9, 418), (9, 558), (10, 341), (10, 596), (11, 500), (11, 526), (12, 395), (12, 450), (13, 316), (13, 475), (14, 502), (14, 531), (15, 428), (15, 448), (16, 377), (16, 600), (17, 450), (17, 594), (18, 513), (18, 534), (19, 537), (19, 594), (20, 317), (20, 589), (21, 334), (21, 400), (22, 496), (22, 558), (23, 335), (23, 480), (24, 482), (24, 554), (25, 329), (25, 547), (26, 304), (26, 432), (27, 307), (27, 449), (28, 332), (28, 362), (29, 356), (29, 443), (30, 459), (30, 583), (31, 318), (31, 468), (32, 314), (32, 371), (33, 442), (33, 576), (34, 433), (34, 563), (35, 345), (35, 349), (36, 308), (36, 354), (37, 398), (37, 512), (38, 321), (38, 539), (39, 559), (39, 566), (40, 335), (40, 353), (41, 391), (41, 438), (42, 440), (42, 502), (43, 510), (43, 526), (44, 408), (44, 460), (45, 353), (45, 579), (46, 473), (46, 520), (47, 446), (47, 543), (48, 467), (48, 508), (49, 469), (49, 599), (50, 488), (50, 511), (51, 333), (51, 410), (52, 328), (52, 505), (53, 422), (53, 593), (54, 457), (54, 509), (55, 302), (55, 600), (56, 442), (56, 560), (57, 396), (57, 412), (58, 425), (58, 459), (59, 343), (59, 532), (60, 514), (60, 582), (61, 563), (61, 586), (62, 352), (62, 576), (63, 303), (63, 504), (64, 431), (64, 530), (65, 469), (65, 521), (66, 572), (66, 597), (67, 544), (67, 549), (68, 506), (68, 552), (69, 420), (69, 599), (70, 463), (70, 555), (71, 466), (71, 573), (72, 485), (72, 501), (73, 388), (73, 597), (74, 402), (74, 453), (75, 376), (75, 560), (76, 500), (76, 543), (77, 367), (77, 568), (78, 327), (78, 389), (79, 346), (79, 366), (80, 318), (80, 437), (81, 332), (81, 568), (82, 488), (82, 512), (83, 454), (83, 475), (84, 418), (84, 480), (85, 327), (85, 595), (86, 403), (86, 433), (87, 439), (87, 477), (88, 399), (88, 565), (89, 406), (89, 448), (90, 557), (90, 583), (91, 430), (91, 532), (92, 378), (92, 561), (93, 321), (93, 342), (94, 365), (94, 374), (95, 344), (95, 347), (96, 369), (96, 585), (97, 379), (97, 411), (98, 325), (98, 493), (99, 485), (99, 590), (100, 351), (100, 395), (101, 411), (101, 483), (102, 445), (102, 524), (103, 419), (103, 541), (104, 360), (104, 557), (105, 301), (105, 375), (106, 494), (106, 530), (107, 440), (107, 497), (108, 357), (108, 463), (109, 323), (109, 481), (110, 339), (110, 527), (111, 363), (111, 476), (112, 306), (112, 317), (113, 580), (113, 593), (114, 462), (114, 492), (115, 374), (115, 591), (116, 366), (116, 416), (117, 301), (117, 343), (118, 525), (118, 578), (119, 489), (119, 589), (120, 401), (120, 538), (121, 403), (121, 415), (122, 311), (122, 331), (123, 444), (123, 511), (124, 527), (124, 574), (125, 326), (125, 340), (126, 421), (126, 509), (127, 489), (127, 522), (128, 313), (128, 365), (129, 401), (129, 495), (130, 516), (130, 592), (131, 404), (131, 567), (132, 387), (132, 393), (133, 441), (133, 451), (134, 359), (134, 547), (135, 384), (135, 414), (136, 339), (136, 544), (137, 422), (137, 494), (138, 330), (138, 406), (139, 320), (139, 455), (140, 383), (140, 499), (141, 392), (141, 562), (142, 336), (142, 453), (143, 362), (143, 587), (144, 364), (144, 428), (145, 311), (145, 451), (146, 351), (146, 355), (147, 307), (147, 559), (148, 346), (148, 472), (149, 361), (149, 397), (150, 417), (150, 581), (151, 340), (151, 432), (152, 528), (152, 571), (153, 325), (153, 601), (154, 323), (154, 550), (155, 347), (155, 493), (156, 421), (156, 566), (157, 315), (157, 471), (158, 438), (158, 478), (159, 348), (159, 381), (160, 306), (160, 331), (161, 328), (161, 402), (162, 368), (162, 555), (163, 423), (163, 454), (164, 376), (164, 562), (165, 375), (165, 551), (166, 407), (166, 577), (167, 520), (167, 552), (168, 533), (168, 588), (169, 461), (169, 465), (170, 516), (170, 523), (171, 368), (171, 405), (172, 413), (172, 496), (173, 369), (173, 408), (174, 389), (174, 507), (175, 546), (175, 595), (176, 397), (176, 481), (177, 473), (177, 577), (178, 429), (178, 482), (179, 479), (179, 570), (180, 383), (180, 574), (181, 536), (181, 542), (182, 436), (182, 598), (183, 445), (183, 503), (184, 309), (184, 546), (185, 319), (185, 564), (186, 490), (186, 508), (187, 479), (187, 519), (188, 349), (188, 585), (189, 465), (189, 504), (190, 464), (190, 490), (191, 364), (191, 410), (192, 386), (192, 487), (193, 466), (193, 477), (194, 456), (194, 540), (195, 379), (195, 394), (196, 423), (196, 458), (197, 392), (197, 521), (198, 435), (198, 570), (199, 385), (199, 514), (200, 305), (200, 309), (201, 312), (201, 588), (202, 352), (202, 360), (203, 506), (203, 553), (204, 424), (204, 426), (205, 415), (205, 426), (206, 471), (206, 492), (207, 390), (207, 517), (208, 334), (208, 393), (209, 348), (209, 467), (210, 344), (210, 592), (211, 324), (211, 549), (212, 399), (212, 446), (213, 400), (213, 427), (214, 507), (214, 572), (215, 329), (215, 357), (216, 324), (216, 409), (217, 337), (217, 390), (218, 472), (218, 491), (219, 501), (219, 513), (220, 384), (220, 437), (221, 460), (221, 573), (222, 461), (222, 498), (223, 354), (223, 386), (224, 497), (224, 503), (225, 359), (225, 468), (226, 320), (226, 464), (227, 350), (227, 584), (228, 363), (228, 377), (229, 342), (229, 372), (230, 313), (230, 462), (231, 326), (231, 505), (232, 434), (232, 540), (233, 367), (233, 551), (234, 515), (234, 531), (235, 510), (235, 529), (236, 310), (236, 409), (237, 370), (237, 586), (238, 310), (238, 537), (239, 358), (239, 372), (240, 447), (240, 498), (241, 434), (241, 587), (242, 470), (242, 575), (243, 545), (243, 579), (244, 515), (244, 525), (245, 435), (245, 538), (246, 518), (246, 584), (247, 452), (247, 535), (248, 358), (248, 569), (249, 535), (249, 582), (250, 517), (250, 581), (251, 424), (251, 486), (252, 578), (252, 598), (253, 405), (253, 591), (254, 315), (254, 337), (255, 308), (255, 355), (256, 333), (256, 444), (257, 330), (257, 523), (258, 394), (258, 571), (259, 387), (259, 548), (260, 356), (260, 548), (261, 396), (261, 528), (262, 382), (262, 388), (263, 304), (263, 524), (264, 417), (264, 533), (265, 316), (265, 564), (266, 338), (266, 443), (267, 338), (267, 580), (268, 312), (268, 336), (269, 350), (269, 569), (270, 303), (270, 427), (271, 414), (271, 545), (272, 314), (272, 474), (273, 536), (273, 556), (274, 458), (274, 486), (275, 322), (275, 436), (276, 452), (276, 499), (277, 404), (277, 412), (278, 470), (278, 495), (279, 302), (279, 391), (280, 370), (280, 381), (281, 398), (281, 567), (282, 447), (282, 522), (283, 305), (283, 345), (284, 429), (284, 491), (285, 319), (285, 541), (286, 373), (286, 476), (287, 322), (287, 439), (288, 550), (288, 596), (289, 456), (289, 534), (290, 385), (290, 407), (291, 361), (291, 441), (292, 378), (292, 554), (293, 529), (293, 539), (294, 425), (294, 484), (295, 484), (295, 542), (296, 419), (296, 561), (297, 341), (297, 478), (298, 380), (298, 575), (299, 420), (299, 590), (300, 487), (300, 601)]","[(2, 382), (3, 474), (5, 373), (5, 518), (7, 457), (7, 565), (8, 553), (9, 558), (10, 341), (10, 596), (11, 500), (11, 526), (12, 395), (14, 531), (15, 448), (17, 450), (19, 537), (19, 594), (20, 589), (22, 558), (23, 335), (23, 480), (24, 554), (25, 329), (26, 432), (28, 362), (29, 356), (31, 468), (32, 371), (35, 349), (36, 354), (37, 398), (38, 321), (38, 539), (39, 559), (41, 438), (42, 440), (42, 502), (43, 526), (44, 460), (46, 473), (47, 543), (50, 511), (51, 333), (52, 328), (52, 505), (53, 422), (54, 509), (55, 302), (55, 600), (56, 560), (57, 412), (59, 343), (59, 532), (60, 514), (60, 582), (62, 576), (63, 303), (63, 504), (64, 431), (64, 530), (66, 597), (67, 544), (68, 506), (68, 552), (69, 599), (70, 463), (71, 466), (73, 597), (74, 453), (75, 376), (75, 560), (79, 366), (80, 437), (81, 332), (81, 568), (82, 488), (82, 512), (83, 454), (84, 418), (85, 327), (86, 433), (88, 565), (90, 557), (91, 430), (92, 378), (94, 365), (95, 347), (96, 585), (97, 379), (97, 411), (100, 351), (100, 395), (101, 411), (101, 483), (103, 419), (105, 301), (107, 440), (108, 357), (108, 463), (109, 323), (111, 363), (111, 476), (113, 593), (114, 462), (115, 591), (116, 366), (118, 525), (119, 589), (120, 538), (121, 403), (121, 415), (122, 311), (122, 331), (124, 527), (125, 340), (126, 421), (126, 509), (127, 522), (128, 313), (128, 365), (129, 401), (129, 495), (130, 516), (130, 592), (132, 387), (133, 441), (133, 451), (134, 359), (134, 547), (135, 414), (136, 544), (138, 330), (139, 320), (140, 499), (141, 562), (142, 336), (144, 364), (146, 355), (147, 559), (148, 346), (149, 361), (150, 417), (150, 581), (151, 432), (152, 571), (154, 323), (154, 550), (155, 347), (157, 315), (157, 471), (158, 438), (159, 348), (159, 381), (160, 306), (161, 328), (161, 402), (162, 368), (163, 454), (164, 376), (164, 562), (165, 551), (166, 407), (167, 552), (169, 465), (170, 523), (171, 405), (172, 496), (173, 408), (174, 389), (175, 546), (175, 595), (178, 429), (179, 479), (179, 570), (180, 383), (181, 536), (182, 436), (183, 445), (183, 503), (184, 309), (185, 319), (185, 564), (186, 490), (186, 508), (187, 479), (187, 519), (188, 585), (190, 464), (192, 487), (193, 477), (194, 456), (194, 540), (195, 394), (196, 423), (196, 458), (198, 435), (199, 514), (202, 352), (202, 360), (203, 506), (203, 553), (204, 426), (205, 415), (205, 426), (207, 390), (208, 334), (209, 348), (209, 467), (211, 324), (211, 549), (212, 399), (213, 427), (214, 572), (215, 329), (215, 357), (216, 409), (218, 491), (220, 384), (222, 498), (223, 354), (223, 386), (224, 497), (225, 468), (226, 464), (227, 350), (229, 342), (230, 313), (230, 462), (231, 326), (232, 540), (233, 367), (233, 551), (234, 515), (234, 531), (235, 510), (235, 529), (236, 310), (236, 409), (238, 310), (238, 537), (239, 358), (239, 372), (240, 447), (243, 579), (245, 435), (246, 518), (246, 584), (247, 452), (247, 535), (249, 535), (250, 581), (252, 578), (252, 598), (254, 315), (254, 337), (256, 444), (257, 330), (257, 523), (260, 356), (261, 396), (262, 382), (262, 388), (263, 304), (263, 524), (264, 533), (266, 443), (267, 338), (267, 580), (268, 336), (271, 545), (272, 314), (273, 536), (276, 499), (279, 302), (279, 391), (280, 370), (280, 381), (281, 398), (282, 522), (283, 305), (285, 541), (287, 322), (287, 439), (288, 550), (288, 596), (289, 456), (292, 554), (294, 425), (295, 484), (296, 419), (297, 341), (298, 575), (299, 590), (300, 601), (301, 117), (303, 270), (304, 26), (305, 200), (306, 112), (307, 27), (307, 147), (308, 36), (308, 255), (309, 200), (311, 145), (312, 201), (312, 268), (314, 32), (316, 13), (316, 265), (317, 20), (317, 112), (318, 31), (318, 80), (319, 285), (320, 226), (321, 93), (322, 275), (324, 216), (325, 98), (325, 153), (326, 125), (327, 78), (331, 160), (332, 28), (333, 256), (334, 21), (335, 40), (337, 217), (338, 266), (339, 110), (339, 136), (340, 151), (342, 93), (343, 117), (344, 95), (344, 210), (345, 35), (345, 283), (346, 79), (349, 188), (350, 269), (351, 146), (352, 62), (353, 40), (353, 45), (355, 255), (358, 248), (359, 225), (360, 104), (361, 291), (362, 143), (363, 228), (364, 191), (367, 77), (368, 171), (369, 96), (369, 173), (370, 237), (371, 6), (372, 229), (373, 286), (374, 94), (374, 115), (375, 105), (375, 165), (377, 16), (377, 228), (378, 292), (379, 195), (380, 6), (380, 298), (383, 140), (384, 135), (385, 199), (385, 290), (386, 192), (387, 259), (388, 73), (389, 78), (390, 217), (391, 41), (392, 141), (392, 197), (393, 132), (393, 208), (394, 258), (396, 57), (397, 149), (397, 176), (399, 88), (400, 21), (400, 213), (401, 120), (402, 74), (403, 86), (404, 131), (404, 277), (405, 253), (406, 89), (406, 138), (407, 290), (408, 44), (410, 51), (410, 191), (412, 277), (413, 4), (413, 172), (414, 271), (416, 0), (416, 116), (417, 264), (418, 9), (420, 69), (420, 299), (421, 156), (422, 137), (423, 163), (424, 204), (424, 251), (425, 58), (427, 270), (428, 15), (428, 144), (429, 284), (430, 0), (431, 1), (433, 34), (434, 232), (434, 241), (436, 275), (437, 220), (439, 87), (441, 291), (442, 33), (442, 56), (443, 29), (444, 123), (445, 102), (446, 47), (446, 212), (447, 282), (448, 89), (449, 2), (449, 27), (450, 12), (451, 145), (452, 276), (453, 142), (455, 1), (455, 139), (457, 54), (458, 274), (459, 30), (459, 58), (460, 221), (461, 169), (461, 222), (465, 189), (466, 193), (467, 48), (469, 49), (469, 65), (470, 242), (470, 278), (471, 206), (472, 148), (472, 218), (473, 177), (474, 272), (475, 13), (475, 83), (476, 286), (477, 87), (478, 158), (478, 297), (480, 84), (481, 109), (481, 176), (482, 24), (482, 178), (483, 3), (484, 294), (485, 72), (485, 99), (486, 251), (486, 274), (487, 300), (488, 50), (489, 119), (489, 127), (490, 190), (491, 284), (492, 114), (492, 206), (493, 98), (493, 155), (494, 106), (494, 137), (495, 278), (496, 22), (497, 107), (498, 240), (500, 76), (501, 72), (501, 219), (502, 14), (503, 224), (504, 189), (505, 231), (507, 174), (507, 214), (508, 48), (510, 43), (511, 123), (512, 37), (513, 18), (513, 219), (515, 244), (516, 170), (517, 207), (517, 250), (519, 4), (520, 46), (520, 167), (521, 65), (521, 197), (524, 102), (525, 244), (527, 110), (528, 152), (528, 261), (529, 293), (530, 106), (532, 91), (533, 168), (534, 18), (534, 289), (538, 245), (539, 293), (541, 103), (542, 181), (542, 295), (543, 76), (545, 243), (546, 184), (547, 25), (548, 259), (548, 260), (549, 67), (555, 70), (555, 162), (556, 8), (556, 273), (557, 104), (561, 92), (561, 296), (563, 34), (563, 61), (564, 265), (566, 39), (566, 156), (567, 131), (567, 281), (568, 77), (569, 248), (569, 269), (570, 198), (571, 258), (572, 66), (573, 71), (573, 221), (574, 124), (574, 180), (575, 242), (576, 33), (577, 166), (577, 177), (578, 118), (579, 45), (580, 113), (582, 249), (583, 30), (583, 90), (584, 227), (586, 61), (586, 237), (587, 143), (587, 241), (588, 168), (588, 201), (590, 99), (591, 253), (592, 210), (593, 53), (594, 17), (595, 85), (598, 182), (599, 49), (600, 16), (601, 153)]"
