experiment_id,best_cost,dt,edges
10,12.008459766773452,0.014580011367797852,"[(0, 42), (0, 49), (1, 62), (1, 63), (2, 48), (2, 55), (3, 51), (3, 52), (4, 49), (4, 57), (5, 50), (5, 59), (6, 57), (6, 58), (7, 53), (7, 60), (8, 38), (8, 39), (9, 33), (9, 41), (10, 63), (10, 64), (11, 34), (11, 65), (12, 43), (12, 44), (13, 35), (13, 36), (14, 41), (14, 42), (15, 54), (15, 55), (16, 44), (16, 45), (17, 38), (17, 46), (18, 34), (18, 35), (19, 50), (19, 51), (20, 58), (20, 59), (21, 60), (21, 61), (22, 47), (22, 54), (23, 40), (23, 47), (24, 37), (24, 43), (25, 39), (25, 40), (26, 61), (26, 62), (27, 56), (27, 64), (28, 36), (28, 37), (29, 48), (29, 56), (30, 52), (30, 53), (31, 45), (31, 46), (32, 33), (32, 65)]"
11,13.14974711753173,0.137221097946167,"[(0, 46), (0, 51), (1, 34), (1, 35), (2, 42), (2, 43), (3, 60), (3, 61), (4, 56), (4, 64), (5, 41), (5, 65), (6, 53), (6, 62), (7, 57), (7, 59), (8, 35), (8, 36), (9, 54), (9, 62), (10, 49), (10, 58), (11, 49), (11, 50), (12, 52), (12, 53), (13, 43), (13, 44), (14, 38), (14, 39), (15, 44), (15, 45), (16, 36), (16, 37), (17, 59), (17, 60), (18, 63), (18, 64), (19, 45), (19, 47), (20, 55), (20, 63), (21, 37), (21, 38), (22, 57), (22, 58), (23, 33), (23, 34), (24, 52), (24, 61), (25, 39), (25, 40), (26, 41), (26, 42), (27, 46), (27, 47), (28, 40), (28, 48), (29, 50), (29, 51), (30, 48), (30, 56), (31, 54), (31, 55), (32, 33), (32, 65)]"
12,9.860311126358418,0.01693105697631836,"[(0, 51), (0, 61), (1, 58), (1, 59), (2, 53), (2, 54), (3, 37), (3, 38), (4, 56), (4, 64), (5, 46), (5, 47), (6, 52), (6, 53), (7, 40), (7, 48), (8, 36), (8, 43), (9, 49), (9, 57), (10, 46), (10, 55), (11, 37), (11, 45), (12, 47), (12, 48), (13, 59), (13, 60), (14, 34), (14, 42), (15, 60), (15, 61), (16, 44), (16, 45), (17, 63), (17, 64), (18, 33), (18, 34), (19, 62), (19, 63), (20, 51), (20, 52), (21, 41), (21, 42), (22, 36), (22, 44), (23, 39), (23, 40), (24, 38), (24, 39), (25, 41), (25, 50), (26, 35), (26, 65), (27, 55), (27, 56), (28, 35), (28, 43), (29, 57), (29, 58), (30, 54), (30, 62), (31, 49), (31, 50), (32, 33), (32, 65)]"
13,11.515896182129497,0.030612945556640625,"[(0, 39), (0, 40), (1, 45), (1, 46), (2, 38), (2, 46), (3, 50), (3, 52), (4, 39), (4, 47), (5, 36), (5, 37), (6, 56), (6, 64), (7, 62), (7, 63), (8, 48), (8, 56), (9, 49), (9, 50), (10, 54), (10, 55), (11, 37), (11, 38), (12, 62), (12, 64), (13, 54), (13, 61), (14, 42), (14, 51), (15, 33), (15, 34), (16, 49), (16, 57), (17, 34), (17, 42), (18, 35), (18, 36), (19, 57), (19, 58), (20, 51), (20, 52), (21, 53), (21, 61), (22, 45), (22, 47), (23, 53), (23, 60), (24, 58), (24, 59), (25, 33), (25, 65), (26, 43), (26, 44), (27, 55), (27, 63), (28, 35), (28, 44), (29, 40), (29, 48), (30, 41), (30, 43), (31, 59), (31, 60), (32, 41), (32, 65)]"
14,12.14311206672885,0.0708928108215332,"[(0, 50), (0, 58), (1, 61), (1, 63), (2, 37), (2, 44), (3, 53), (3, 54), (4, 51), (4, 52), (5, 40), (5, 53), (6, 49), (6, 50), (7, 37), (7, 38), (8, 59), (8, 60), (9, 43), (9, 44), (10, 40), (10, 48), (11, 46), (11, 47), (12, 55), (12, 56), (13, 41), (13, 65), (14, 41), (14, 42), (15, 51), (15, 57), (16, 35), (16, 36), (17, 39), (17, 47), (18, 63), (18, 64), (19, 45), (19, 52), (20, 58), (20, 59), (21, 36), (21, 45), (22, 61), (22, 62), (23, 49), (23, 57), (24, 56), (24, 64), (25, 34), (25, 35), (26, 60), (26, 62), (27, 54), (27, 55), (28, 42), (28, 43), (29, 38), (29, 46), (30, 39), (30, 48), (31, 33), (31, 34), (32, 33), (32, 65)]"
15,12.174124767401608,0.025445938110351562,"[(0, 49), (0, 50), (1, 37), (1, 38), (2, 41), (2, 65), (3, 50), (3, 51), (4, 42), (4, 43), (5, 34), (5, 35), (6, 55), (6, 56), (7, 52), (7, 59), (8, 37), (8, 44), (9, 62), (9, 63), (10, 45), (10, 46), (11, 60), (11, 61), (12, 40), (12, 48), (13, 44), (13, 45), (14, 52), (14, 58), (15, 59), (15, 64), (16, 40), (16, 47), (17, 57), (17, 58), (18, 55), (18, 60), (19, 36), (19, 39), (20, 46), (20, 47), (21, 33), (21, 34), (22, 61), (22, 62), (23, 43), (23, 51), (24, 63), (24, 64), (25, 38), (25, 39), (26, 54), (26, 56), (27, 49), (27, 57), (28, 35), (28, 36), (29, 53), (29, 54), (30, 48), (30, 53), (31, 41), (31, 42), (32, 33), (32, 65)]"
16,11.306466392896283,0.07292580604553223,"[(0, 33), (0, 41), (1, 42), (1, 43), (2, 36), (2, 44), (3, 48), (3, 56), (4, 53), (4, 54), (5, 35), (5, 36), (6, 39), (6, 47), (7, 55), (7, 64), (8, 53), (8, 61), (9, 60), (9, 61), (10, 38), (10, 39), (11, 34), (11, 65), (12, 51), (12, 59), (13, 40), (13, 47), (14, 34), (14, 42), (15, 57), (15, 58), (16, 54), (16, 62), (17, 56), (17, 63), (18, 35), (18, 43), (19, 49), (19, 57), (20, 63), (20, 64), (21, 40), (21, 48), (22, 41), (22, 50), (23, 52), (23, 60), (24, 51), (24, 52), (25, 49), (25, 50), (26, 38), (26, 46), (27, 37), (27, 46), (28, 55), (28, 62), (29, 44), (29, 45), (30, 58), (30, 59), (31, 37), (31, 45), (32, 33), (32, 65)]"
17,11.492932895399512,0.031501054763793945,"[(0, 56), (0, 64), (1, 55), (1, 56), (2, 42), (2, 57), (3, 51), (3, 52), (4, 35), (4, 43), (5, 58), (5, 59), (6, 45), (6, 46), (7, 53), (7, 54), (8, 36), (8, 37), (9, 33), (9, 41), (10, 47), (10, 48), (11, 34), (11, 65), (12, 43), (12, 44), (13, 34), (13, 35), (14, 54), (14, 55), (15, 44), (15, 45), (16, 41), (16, 42), (17, 38), (17, 39), (18, 49), (18, 57), (19, 50), (19, 58), (20, 59), (20, 60), (21, 39), (21, 40), (22, 62), (22, 63), (23, 61), (23, 62), (24, 37), (24, 38), (25, 51), (25, 53), (26, 49), (26, 50), (27, 60), (27, 61), (28, 40), (28, 48), (29, 63), (29, 64), (30, 47), (30, 52), (31, 36), (31, 46), (32, 33), (32, 65)]"
18,11.99515401394288,0.020303964614868164,"[(0, 47), (0, 55), (1, 56), (1, 64), (2, 54), (2, 63), (3, 59), (3, 60), (4, 53), (4, 62), (5, 55), (5, 56), (6, 57), (6, 58), (7, 36), (7, 43), (8, 41), (8, 65), (9, 47), (9, 48), (10, 40), (10, 46), (11, 36), (11, 44), (12, 52), (12, 61), (13, 42), (13, 43), (14, 33), (14, 34), (15, 63), (15, 64), (16, 34), (16, 35), (17, 58), (17, 59), (18, 35), (18, 51), (19, 37), (19, 38), (20, 61), (20, 62), (21, 52), (21, 60), (22, 50), (22, 51), (23, 40), (23, 48), (24, 53), (24, 54), (25, 44), (25, 45), (26, 37), (26, 45), (27, 39), (27, 46), (28, 49), (28, 57), (29, 41), (29, 42), (30, 49), (30, 50), (31, 38), (31, 39), (32, 33), (32, 65)]"
19,11.484980912048623,0.010845184326171875,"[(0, 41), (0, 42), (1, 59), (1, 60), (2, 50), (2, 57), (3, 33), (3, 34), (4, 51), (4, 58), (5, 45), (5, 46), (6, 34), (6, 35), (7, 39), (7, 40), (8, 36), (8, 37), (9, 56), (9, 64), (10, 63), (10, 64), (11, 42), (11, 50), (12, 54), (12, 55), (13, 47), (13, 48), (14, 38), (14, 48), (15, 38), (15, 39), (16, 51), (16, 59), (17, 53), (17, 54), (18, 46), (18, 47), (19, 53), (19, 60), (20, 52), (20, 61), (21, 49), (21, 58), (22, 44), (22, 45), (23, 35), (23, 36), (24, 61), (24, 62), (25, 37), (25, 40), (26, 55), (26, 56), (27, 43), (27, 44), (28, 62), (28, 63), (29, 43), (29, 52), (30, 33), (30, 65), (31, 49), (31, 57), (32, 41), (32, 65)]"
