experiment_id,best_cost,dt,edges
24,20.429448624567485,1.333832025527954,"[(0, 140), (0, 199), (1, 105), (1, 109), (2, 153), (2, 158), (3, 142), (3, 180), (4, 104), (4, 122), (5, 120), (5, 148), (6, 120), (6, 135), (7, 160), (7, 178), (8, 102), (8, 155), (9, 152), (9, 167), (10, 153), (10, 174), (11, 110), (11, 176), (12, 162), (12, 195), (13, 115), (13, 172), (14, 140), (14, 157), (15, 132), (15, 189), (16, 161), (16, 163), (17, 106), (17, 197), (18, 146), (18, 186), (19, 155), (19, 187), (20, 151), (20, 182), (21, 168), (21, 184), (22, 112), (22, 125), (23, 164), (23, 193), (24, 113), (24, 174), (25, 173), (25, 175), (26, 126), (26, 184), (27, 103), (27, 182), (28, 121), (28, 175), (29, 108), (29, 123), (30, 135), (30, 166), (31, 127), (31, 194), (32, 136), (32, 196), (33, 144), (33, 167), (34, 131), (34, 195), (35, 110), (35, 115), (36, 109), (36, 179), (37, 130), (37, 139), (38, 138), (38, 145), (39, 143), (39, 171), (40, 185), (40, 190), (41, 157), (41, 164), (42, 169), (42, 177), (43, 166), (43, 198), (44, 101), (44, 199), (45, 141), (45, 170), (46, 160), (46, 183), (47, 114), (47, 181), (48, 129), (48, 143), (49, 108), (49, 128), (50, 105), (50, 196), (51, 161), (51, 183), (52, 116), (52, 176), (53, 104), (53, 152), (54, 106), (54, 111), (55, 132), (55, 154), (56, 145), (56, 147), (57, 118), (57, 125), (58, 119), (58, 130), (59, 119), (59, 178), (60, 117), (60, 190), (61, 128), (61, 188), (62, 163), (62, 165), (63, 117), (63, 201), (64, 131), (64, 165), (65, 151), (65, 179), (66, 137), (66, 177), (67, 144), (67, 171), (68, 180), (68, 198), (69, 133), (69, 146), (70, 185), (70, 191), (71, 118), (71, 154), (72, 124), (72, 149), (73, 168), (73, 170), (74, 107), (74, 162), (75, 191), (75, 200), (76, 102), (76, 136), (77, 121), (77, 127), (78, 112), (78, 173), (79, 129), (79, 189), (80, 187), (80, 192), (81, 134), (81, 142), (82, 139), (82, 193), (83, 124), (83, 192), (84, 122), (84, 156), (85, 150), (85, 172), (86, 147), (86, 169), (87, 149), (87, 188), (88, 114), (88, 200), (89, 138), (89, 159), (90, 113), (90, 156), (91, 133), (91, 134), (92, 150), (92, 194), (93, 107), (93, 137), (94, 103), (94, 186), (95, 111), (95, 123), (96, 116), (96, 148), (97, 101), (97, 141), (98, 159), (98, 197), (99, 158), (99, 181), (100, 126), (100, 201)]"
25,21.2659344655195,1.4094860553741455,"[(0, 151), (0, 194), (1, 128), (1, 173), (2, 102), (2, 103), (3, 112), (3, 196), (4, 152), (4, 181), (5, 115), (5, 125), (6, 165), (6, 191), (7, 169), (7, 180), (8, 116), (8, 118), (9, 112), (9, 147), (10, 123), (10, 200), (11, 128), (11, 134), (12, 118), (12, 159), (13, 171), (13, 184), (14, 103), (14, 120), (15, 168), (15, 171), (16, 131), (16, 166), (17, 115), (17, 175), (18, 108), (18, 121), (19, 125), (19, 148), (20, 136), (20, 181), (21, 104), (21, 155), (22, 104), (22, 144), (23, 160), (23, 195), (24, 167), (24, 186), (25, 133), (25, 139), (26, 182), (26, 198), (27, 145), (27, 183), (28, 102), (28, 156), (29, 129), (29, 154), (30, 101), (30, 149), (31, 127), (31, 129), (32, 174), (32, 185), (33, 117), (33, 153), (34, 164), (34, 195), (35, 110), (35, 174), (36, 130), (36, 140), (37, 113), (37, 146), (38, 157), (38, 177), (39, 124), (39, 148), (40, 137), (40, 163), (41, 177), (41, 199), (42, 161), (42, 191), (43, 120), (43, 124), (44, 132), (44, 179), (45, 107), (45, 164), (46, 111), (46, 172), (47, 143), (47, 193), (48, 180), (48, 196), (49, 135), (49, 163), (50, 122), (50, 143), (51, 101), (51, 172), (52, 141), (52, 187), (53, 176), (53, 190), (54, 109), (54, 185), (55, 105), (55, 114), (56, 159), (56, 188), (57, 137), (57, 173), (58, 127), (58, 147), (59, 132), (59, 151), (60, 131), (60, 162), (61, 152), (61, 167), (62, 189), (62, 198), (63, 144), (63, 154), (64, 121), (64, 200), (65, 182), (65, 187), (66, 139), (66, 201), (67, 108), (67, 142), (68, 110), (68, 175), (69, 156), (69, 162), (70, 133), (70, 184), (71, 150), (71, 194), (72, 134), (72, 146), (73, 109), (73, 188), (74, 105), (74, 169), (75, 114), (75, 192), (76, 170), (76, 176), (77, 117), (77, 145), (78, 189), (78, 199), (79, 136), (79, 197), (80, 126), (80, 178), (81, 153), (81, 158), (82, 111), (82, 178), (83, 106), (83, 149), (84, 165), (84, 186), (85, 119), (85, 183), (86, 116), (86, 119), (87, 107), (87, 123), (88, 155), (88, 170), (89, 126), (89, 190), (90, 192), (90, 193), (91, 106), (91, 179), (92, 138), (92, 141), (93, 122), (93, 142), (94, 113), (94, 158), (95, 157), (95, 160), (96, 140), (96, 166), (97, 150), (97, 197), (98, 130), (98, 161), (99, 138), (99, 168), (100, 135), (100, 201)]"
26,22.616631865803818,0.4870328903198242,"[(0, 146), (0, 198), (1, 109), (1, 137), (2, 111), (2, 133), (3, 112), (3, 184), (4, 110), (4, 169), (5, 149), (5, 150), (6, 147), (6, 185), (7, 105), (7, 180), (8, 132), (8, 177), (9, 157), (9, 175), (10, 113), (10, 120), (11, 189), (11, 196), (12, 143), (12, 199), (13, 129), (13, 180), (14, 102), (14, 157), (15, 112), (15, 183), (16, 160), (16, 179), (17, 117), (17, 135), (18, 153), (18, 200), (19, 127), (19, 184), (20, 122), (20, 127), (21, 181), (21, 182), (22, 121), (22, 176), (23, 124), (23, 145), (24, 118), (24, 183), (25, 126), (25, 128), (26, 108), (26, 151), (27, 120), (27, 137), (28, 130), (28, 147), (29, 123), (29, 140), (30, 164), (30, 167), (31, 115), (31, 130), (32, 106), (32, 133), (33, 140), (33, 186), (34, 138), (34, 198), (35, 144), (35, 146), (36, 101), (36, 135), (37, 152), (37, 201), (38, 141), (38, 166), (39, 110), (39, 114), (40, 117), (40, 190), (41, 103), (41, 192), (42, 142), (42, 199), (43, 158), (43, 168), (44, 163), (44, 172), (45, 113), (45, 159), (46, 150), (46, 165), (47, 119), (47, 160), (48, 126), (48, 191), (49, 151), (49, 182), (50, 104), (50, 197), (51, 123), (51, 144), (52, 139), (52, 186), (53, 145), (53, 172), (54, 142), (54, 166), (55, 129), (55, 190), (56, 111), (56, 167), (57, 108), (57, 116), (58, 124), (58, 134), (59, 125), (59, 191), (60, 154), (60, 162), (61, 128), (61, 155), (62, 107), (62, 176), (63, 171), (63, 187), (64, 154), (64, 185), (65, 173), (65, 178), (66, 153), (66, 161), (67, 165), (67, 169), (68, 171), (68, 188), (69, 134), (69, 193), (70, 125), (70, 195), (71, 148), (71, 163), (72, 158), (72, 193), (73, 149), (73, 155), (74, 139), (74, 174), (75, 119), (75, 136), (76, 131), (76, 173), (77, 121), (77, 156), (78, 189), (78, 197), (79, 105), (79, 122), (80, 118), (80, 159), (81, 178), (81, 188), (82, 161), (82, 192), (83, 138), (83, 179), (84, 132), (84, 143), (85, 115), (85, 195), (86, 181), (86, 200), (87, 136), (87, 156), (88, 170), (88, 174), (89, 103), (89, 177), (90, 114), (90, 164), (91, 175), (91, 194), (92, 131), (92, 148), (93, 101), (93, 162), (94, 107), (94, 194), (95, 102), (95, 141), (96, 104), (96, 170), (97, 106), (97, 168), (98, 109), (98, 152), (99, 116), (99, 187), (100, 196), (100, 201)]"
27,19.244200151442897,0.30176496505737305,"[(0, 106), (0, 196), (1, 116), (1, 135), (2, 120), (2, 186), (3, 115), (3, 147), (4, 171), (4, 190), (5, 160), (5, 187), (6, 146), (6, 175), (7, 169), (7, 191), (8, 105), (8, 123), (9, 133), (9, 184), (10, 144), (10, 193), (11, 108), (11, 118), (12, 131), (12, 197), (13, 156), (13, 160), (14, 171), (14, 176), (15, 137), (15, 185), (16, 132), (16, 139), (17, 102), (17, 156), (18, 125), (18, 189), (19, 124), (19, 188), (20, 184), (20, 199), (21, 159), (21, 162), (22, 128), (22, 170), (23, 106), (23, 117), (24, 126), (24, 148), (25, 128), (25, 168), (26, 113), (26, 163), (27, 101), (27, 167), (28, 159), (28, 199), (29, 107), (29, 198), (30, 150), (30, 153), (31, 135), (31, 138), (32, 172), (32, 186), (33, 129), (33, 163), (34, 122), (34, 140), (35, 123), (35, 157), (36, 126), (36, 194), (37, 150), (37, 158), (38, 116), (38, 164), (39, 129), (39, 168), (40, 170), (40, 192), (41, 191), (41, 196), (42, 104), (42, 142), (43, 165), (43, 201), (44, 173), (44, 180), (45, 175), (45, 177), (46, 103), (46, 181), (47, 133), (47, 167), (48, 151), (48, 197), (49, 144), (49, 182), (50, 151), (50, 193), (51, 139), (51, 155), (52, 118), (52, 145), (53, 152), (53, 183), (54, 107), (54, 108), (55, 178), (55, 179), (56, 140), (56, 188), (57, 130), (57, 200), (58, 119), (58, 185), (59, 120), (59, 162), (60, 125), (60, 154), (61, 110), (61, 195), (62, 172), (62, 200), (63, 109), (63, 122), (64, 130), (64, 157), (65, 121), (65, 181), (66, 155), (66, 173), (67, 115), (67, 164), (68, 180), (68, 194), (69, 114), (69, 166), (70, 113), (70, 195), (71, 111), (71, 169), (72, 147), (72, 182), (73, 127), (73, 161), (74, 137), (74, 141), (75, 112), (75, 119), (76, 112), (76, 158), (77, 134), (77, 176), (78, 102), (78, 146), (79, 124), (79, 136), (80, 154), (80, 166), (81, 111), (81, 174), (82, 132), (82, 189), (83, 117), (83, 190), (84, 134), (84, 136), (85, 121), (85, 152), (86, 145), (86, 178), (87, 109), (87, 183), (88, 105), (88, 110), (89, 149), (89, 179), (90, 143), (90, 153), (91, 165), (91, 198), (92, 101), (92, 148), (93, 127), (93, 143), (94, 142), (94, 187), (95, 138), (95, 141), (96, 104), (96, 192), (97, 114), (97, 161), (98, 149), (98, 174), (99, 103), (99, 177), (100, 131), (100, 201)]"
28,19.606251342176947,1.136418104171753,"[(0, 115), (0, 131), (1, 109), (1, 170), (2, 144), (2, 176), (3, 103), (3, 176), (4, 113), (4, 168), (5, 104), (5, 161), (6, 145), (6, 160), (7, 104), (7, 128), (8, 198), (8, 199), (9, 141), (9, 187), (10, 106), (10, 153), (11, 148), (11, 175), (12, 118), (12, 186), (13, 110), (13, 114), (14, 112), (14, 183), (15, 144), (15, 156), (16, 129), (16, 188), (17, 147), (17, 169), (18, 153), (18, 175), (19, 140), (19, 179), (20, 134), (20, 192), (21, 101), (21, 162), (22, 127), (22, 171), (23, 151), (23, 196), (24, 117), (24, 143), (25, 139), (25, 187), (26, 174), (26, 192), (27, 124), (27, 128), (28, 112), (28, 114), (29, 148), (29, 152), (30, 111), (30, 134), (31, 133), (31, 161), (32, 126), (32, 183), (33, 180), (33, 190), (34, 130), (34, 145), (35, 110), (35, 157), (36, 122), (36, 197), (37, 157), (37, 173), (38, 164), (38, 197), (39, 117), (39, 193), (40, 103), (40, 131), (41, 125), (41, 146), (42, 119), (42, 167), (43, 121), (43, 122), (44, 126), (44, 149), (45, 123), (45, 179), (46, 106), (46, 184), (47, 137), (47, 180), (48, 119), (48, 178), (49, 130), (49, 136), (50, 140), (50, 171), (51, 108), (51, 136), (52, 166), (52, 194), (53, 101), (53, 173), (54, 116), (54, 189), (55, 105), (55, 189), (56, 129), (56, 155), (57, 137), (57, 169), (58, 120), (58, 181), (59, 133), (59, 168), (60, 188), (60, 198), (61, 102), (61, 125), (62, 138), (62, 149), (63, 108), (63, 150), (64, 142), (64, 184), (65, 107), (65, 132), (66, 135), (66, 181), (67, 186), (67, 191), (68, 167), (68, 200), (69, 158), (69, 164), (70, 138), (70, 142), (71, 162), (71, 165), (72, 163), (72, 199), (73, 156), (73, 163), (74, 102), (74, 182), (75, 121), (75, 165), (76, 118), (76, 127), (77, 120), (77, 124), (78, 107), (78, 141), (79, 174), (79, 177), (80, 139), (80, 177), (81, 151), (81, 191), (82, 135), (82, 158), (83, 123), (83, 166), (84, 182), (84, 195), (85, 154), (85, 195), (86, 154), (86, 160), (87, 113), (87, 115), (88, 109), (88, 185), (89, 146), (89, 159), (90, 159), (90, 193), (91, 150), (91, 201), (92, 116), (92, 132), (93, 178), (93, 190), (94, 143), (94, 172), (95, 152), (95, 200), (96, 105), (96, 185), (97, 147), (97, 196), (98, 155), (98, 170), (99, 172), (99, 194), (100, 111), (100, 201)]"
29,18.431922526991272,0.7717859745025635,"[(0, 138), (0, 146), (1, 175), (1, 184), (2, 102), (2, 108), (3, 112), (3, 116), (4, 177), (4, 181), (5, 106), (5, 178), (6, 132), (6, 186), (7, 196), (7, 199), (8, 192), (8, 195), (9, 149), (9, 159), (10, 159), (10, 197), (11, 131), (11, 186), (12, 156), (12, 170), (13, 167), (13, 200), (14, 148), (14, 190), (15, 104), (15, 128), (16, 115), (16, 147), (17, 136), (17, 184), (18, 105), (18, 193), (19, 151), (19, 158), (20, 123), (20, 161), (21, 157), (21, 170), (22, 126), (22, 145), (23, 140), (23, 171), (24, 103), (24, 183), (25, 120), (25, 168), (26, 101), (26, 107), (27, 175), (27, 199), (28, 109), (28, 145), (29, 154), (29, 179), (30, 111), (30, 143), (31, 136), (31, 144), (32, 130), (32, 131), (33, 119), (33, 124), (34, 120), (34, 129), (35, 134), (35, 177), (36, 171), (36, 198), (37, 185), (37, 194), (38, 139), (38, 158), (39, 112), (39, 125), (40, 142), (40, 172), (41, 116), (41, 182), (42, 103), (42, 191), (43, 126), (43, 150), (44, 113), (44, 193), (45, 160), (45, 167), (46, 122), (46, 147), (47, 178), (47, 194), (48, 127), (48, 128), (49, 132), (49, 174), (50, 151), (50, 187), (51, 153), (51, 191), (52, 150), (52, 188), (53, 162), (53, 176), (54, 153), (54, 165), (55, 141), (55, 179), (56, 140), (56, 180), (57, 114), (57, 173), (58, 121), (58, 143), (59, 123), (59, 160), (60, 114), (60, 197), (61, 152), (61, 181), (62, 109), (62, 174), (63, 117), (63, 121), (64, 111), (64, 130), (65, 139), (65, 152), (66, 124), (66, 169), (67, 129), (67, 146), (68, 164), (68, 180), (69, 127), (69, 156), (70, 118), (70, 198), (71, 108), (71, 154), (72, 161), (72, 168), (73, 163), (73, 201), (74, 141), (74, 188), (75, 149), (75, 165), (76, 115), (76, 176), (77, 163), (77, 172), (78, 138), (78, 192), (79, 104), (79, 190), (80, 106), (80, 195), (81, 137), (81, 169), (82, 102), (82, 137), (83, 122), (83, 148), (84, 107), (84, 133), (85, 118), (85, 189), (86, 125), (86, 144), (87, 113), (87, 187), (88, 135), (88, 166), (89, 189), (89, 200), (90, 110), (90, 157), (91, 101), (91, 142), (92, 155), (92, 183), (93, 164), (93, 166), (94, 110), (94, 119), (95, 117), (95, 133), (96, 173), (96, 185), (97, 105), (97, 135), (98, 134), (98, 182), (99, 155), (99, 162), (100, 196), (100, 201)]"
30,21.20231698599863,0.6378819942474365,"[(0, 116), (0, 160), (1, 176), (1, 183), (2, 156), (2, 193), (3, 159), (3, 160), (4, 167), (4, 201), (5, 106), (5, 179), (6, 112), (6, 114), (7, 126), (7, 149), (8, 107), (8, 108), (9, 109), (9, 199), (10, 122), (10, 131), (11, 105), (11, 137), (12, 102), (12, 117), (13, 113), (13, 151), (14, 111), (14, 158), (15, 113), (15, 142), (16, 149), (16, 180), (17, 141), (17, 172), (18, 134), (18, 164), (19, 111), (19, 188), (20, 124), (20, 170), (21, 128), (21, 137), (22, 144), (22, 169), (23, 127), (23, 147), (24, 184), (24, 192), (25, 136), (25, 195), (26, 110), (26, 150), (27, 101), (27, 193), (28, 146), (28, 183), (29, 108), (29, 128), (30, 143), (30, 145), (31, 171), (31, 199), (32, 120), (32, 158), (33, 132), (33, 139), (34, 127), (34, 173), (35, 121), (35, 133), (36, 136), (36, 147), (37, 124), (37, 187), (38, 122), (38, 197), (39, 110), (39, 134), (40, 101), (40, 144), (41, 125), (41, 146), (42, 103), (42, 119), (43, 121), (43, 125), (44, 162), (44, 163), (45, 142), (45, 157), (46, 132), (46, 179), (47, 104), (47, 188), (48, 154), (48, 190), (49, 119), (49, 200), (50, 104), (50, 107), (51, 176), (51, 180), (52, 191), (52, 197), (53, 130), (53, 139), (54, 150), (54, 171), (55, 130), (55, 145), (56, 129), (56, 174), (57, 118), (57, 181), (58, 135), (58, 143), (59, 157), (59, 164), (60, 112), (60, 194), (61, 129), (61, 133), (62, 140), (62, 163), (63, 194), (63, 200), (64, 138), (64, 177), (65, 106), (65, 174), (66, 152), (66, 184), (67, 135), (67, 196), (68, 120), (68, 148), (69, 117), (69, 175), (70, 102), (70, 161), (71, 138), (71, 178), (72, 155), (72, 182), (73, 103), (73, 162), (74, 166), (74, 191), (75, 153), (75, 198), (76, 148), (76, 166), (77, 177), (77, 186), (78, 161), (78, 189), (79, 123), (79, 192), (80, 109), (80, 155), (81, 167), (81, 185), (82, 178), (82, 181), (83, 151), (83, 169), (84, 123), (84, 159), (85, 153), (85, 156), (86, 115), (86, 152), (87, 115), (87, 154), (88, 126), (88, 131), (89, 118), (89, 195), (90, 182), (90, 190), (91, 172), (91, 198), (92, 186), (92, 187), (93, 141), (93, 196), (94, 168), (94, 173), (95, 165), (95, 185), (96, 170), (96, 175), (97, 105), (97, 168), (98, 114), (98, 165), (99, 140), (99, 189), (100, 116), (100, 201)]"
31,17.62905207308544,0.5542728900909424,"[(0, 158), (0, 198), (1, 148), (1, 152), (2, 114), (2, 142), (3, 123), (3, 187), (4, 104), (4, 140), (5, 132), (5, 190), (6, 121), (6, 162), (7, 144), (7, 167), (8, 180), (8, 186), (9, 123), (9, 167), (10, 130), (10, 188), (11, 103), (11, 143), (12, 184), (12, 193), (13, 111), (13, 127), (14, 161), (14, 177), (15, 108), (15, 176), (16, 149), (16, 169), (17, 103), (17, 196), (18, 117), (18, 168), (19, 146), (19, 190), (20, 116), (20, 124), (21, 174), (21, 185), (22, 175), (22, 199), (23, 115), (23, 133), (24, 102), (24, 126), (25, 149), (25, 172), (26, 102), (26, 182), (27, 105), (27, 183), (28, 151), (28, 198), (29, 146), (29, 201), (30, 153), (30, 183), (31, 108), (31, 141), (32, 104), (32, 113), (33, 110), (33, 128), (34, 156), (34, 170), (35, 163), (35, 178), (36, 118), (36, 200), (37, 101), (37, 168), (38, 144), (38, 178), (39, 106), (39, 115), (40, 106), (40, 197), (41, 150), (41, 171), (42, 107), (42, 131), (43, 132), (43, 199), (44, 131), (44, 179), (45, 138), (45, 192), (46, 145), (46, 186), (47, 114), (47, 119), (48, 189), (48, 196), (49, 137), (49, 194), (50, 118), (50, 126), (51, 116), (51, 159), (52, 109), (52, 176), (53, 151), (53, 164), (54, 107), (54, 127), (55, 160), (55, 169), (56, 138), (56, 165), (57, 164), (57, 181), (58, 124), (58, 137), (59, 135), (59, 152), (60, 133), (60, 155), (61, 160), (61, 180), (62, 125), (62, 139), (63, 148), (63, 150), (64, 110), (64, 156), (65, 136), (65, 155), (66, 111), (66, 158), (67, 117), (67, 125), (68, 139), (68, 166), (69, 142), (69, 157), (70, 109), (70, 175), (71, 120), (71, 166), (72, 181), (72, 184), (73, 112), (73, 171), (74, 101), (74, 112), (75, 140), (75, 145), (76, 179), (76, 197), (77, 136), (77, 188), (78, 182), (78, 191), (79, 157), (79, 161), (80, 147), (80, 159), (81, 154), (81, 172), (82, 170), (82, 173), (83, 119), (83, 129), (84, 122), (84, 193), (85, 134), (85, 195), (86, 105), (86, 129), (87, 120), (87, 177), (88, 113), (88, 195), (89, 135), (89, 185), (90, 130), (90, 189), (91, 163), (91, 200), (92, 141), (92, 194), (93, 121), (93, 153), (94, 122), (94, 162), (95, 173), (95, 191), (96, 134), (96, 147), (97, 128), (97, 165), (98, 143), (98, 154), (99, 174), (99, 192), (100, 187), (100, 201)]"
32,17.9470901759493,1.005815029144287,"[(0, 127), (0, 194), (1, 124), (1, 132), (2, 112), (2, 137), (3, 174), (3, 195), (4, 136), (4, 192), (5, 105), (5, 112), (6, 106), (6, 125), (7, 138), (7, 148), (8, 121), (8, 170), (9, 178), (9, 193), (10, 178), (10, 184), (11, 130), (11, 145), (12, 154), (12, 199), (13, 153), (13, 155), (14, 144), (14, 183), (15, 135), (15, 165), (16, 126), (16, 167), (17, 122), (17, 168), (18, 143), (18, 166), (19, 138), (19, 161), (20, 123), (20, 199), (21, 114), (21, 128), (22, 145), (22, 182), (23, 113), (23, 168), (24, 156), (24, 190), (25, 120), (25, 139), (26, 117), (26, 160), (27, 111), (27, 121), (28, 110), (28, 135), (29, 101), (29, 163), (30, 122), (30, 164), (31, 162), (31, 191), (32, 128), (32, 188), (33, 150), (33, 180), (34, 157), (34, 196), (35, 124), (35, 148), (36, 160), (36, 196), (37, 113), (37, 126), (38, 159), (38, 175), (39, 103), (39, 151), (40, 166), (40, 180), (41, 120), (41, 151), (42, 152), (42, 188), (43, 172), (43, 177), (44, 118), (44, 185), (45, 142), (45, 198), (46, 142), (46, 200), (47, 104), (47, 171), (48, 114), (48, 183), (49, 169), (49, 186), (50, 101), (50, 134), (51, 103), (51, 153), (52, 174), (52, 181), (53, 131), (53, 150), (54, 137), (54, 158), (55, 140), (55, 179), (56, 102), (56, 181), (57, 156), (57, 179), (58, 116), (58, 139), (59, 161), (59, 162), (60, 177), (60, 198), (61, 129), (61, 167), (62, 165), (62, 173), (63, 116), (63, 173), (64, 146), (64, 176), (65, 127), (65, 191), (66, 133), (66, 152), (67, 108), (67, 118), (68, 115), (68, 147), (69, 144), (69, 184), (70, 130), (70, 193), (71, 172), (71, 187), (72, 109), (72, 117), (73, 109), (73, 187), (74, 119), (74, 195), (75, 141), (75, 200), (76, 149), (76, 189), (77, 125), (77, 133), (78, 143), (78, 149), (79, 123), (79, 171), (80, 134), (80, 157), (81, 147), (81, 197), (82, 136), (82, 197), (83, 170), (83, 190), (84, 107), (84, 154), (85, 104), (85, 158), (86, 110), (86, 185), (87, 155), (87, 186), (88, 169), (88, 176), (89, 115), (89, 132), (90, 107), (90, 140), (91, 119), (91, 159), (92, 111), (92, 182), (93, 146), (93, 189), (94, 163), (94, 164), (95, 129), (95, 192), (96, 106), (96, 175), (97, 102), (97, 201), (98, 108), (98, 194), (99, 105), (99, 141), (100, 131), (100, 201)]"
33,22.593782450691187,2.2385900020599365,"[(0, 122), (0, 174), (1, 111), (1, 161), (2, 151), (2, 180), (3, 129), (3, 155), (4, 113), (4, 116), (5, 153), (5, 177), (6, 192), (6, 200), (7, 134), (7, 139), (8, 101), (8, 148), (9, 103), (9, 179), (10, 110), (10, 172), (11, 193), (11, 197), (12, 158), (12, 186), (13, 105), (13, 179), (14, 187), (14, 196), (15, 124), (15, 131), (16, 146), (16, 195), (17, 157), (17, 174), (18, 171), (18, 191), (19, 158), (19, 197), (20, 103), (20, 188), (21, 140), (21, 165), (22, 121), (22, 184), (23, 123), (23, 129), (24, 137), (24, 177), (25, 156), (25, 167), (26, 164), (26, 166), (27, 109), (27, 123), (28, 118), (28, 141), (29, 112), (29, 141), (30, 145), (30, 194), (31, 107), (31, 133), (32, 116), (32, 150), (33, 113), (33, 135), (34, 142), (34, 163), (35, 114), (35, 201), (36, 101), (36, 175), (37, 132), (37, 170), (38, 106), (38, 138), (39, 169), (39, 172), (40, 173), (40, 190), (41, 147), (41, 152), (42, 132), (42, 160), (43, 125), (43, 148), (44, 121), (44, 138), (45, 120), (45, 164), (46, 109), (46, 184), (47, 119), (47, 150), (48, 108), (48, 167), (49, 124), (49, 199), (50, 192), (50, 196), (51, 114), (51, 198), (52, 176), (52, 189), (53, 112), (53, 115), (54, 104), (54, 185), (55, 128), (55, 181), (56, 118), (56, 128), (57, 156), (57, 182), (58, 135), (58, 146), (59, 162), (59, 181), (60, 126), (60, 147), (61, 144), (61, 157), (62, 117), (62, 194), (63, 105), (63, 144), (64, 154), (64, 183), (65, 117), (65, 199), (66, 139), (66, 182), (67, 160), (67, 161), (68, 111), (68, 133), (69, 119), (69, 187), (70, 106), (70, 159), (71, 142), (71, 176), (72, 155), (72, 163), (73, 165), (73, 190), (74, 107), (74, 122), (75, 104), (75, 143), (76, 137), (76, 193), (77, 125), (77, 151), (78, 134), (78, 200), (79, 102), (79, 130), (80, 108), (80, 127), (81, 171), (81, 198), (82, 149), (82, 180), (83, 143), (83, 191), (84, 127), (84, 178), (85, 175), (85, 178), (86, 162), (86, 168), (87, 115), (87, 154), (88, 120), (88, 145), (89, 126), (89, 185), (90, 169), (90, 195), (91, 102), (91, 166), (92, 149), (92, 188), (93, 130), (93, 183), (94, 131), (94, 159), (95, 136), (95, 173), (96, 152), (96, 189), (97, 153), (97, 168), (98, 170), (98, 186), (99, 110), (99, 136), (100, 140), (100, 201)]"
34,22.171362390225042,0.3402731418609619,"[(0, 101), (0, 128), (1, 146), (1, 156), (2, 101), (2, 180), (3, 186), (3, 192), (4, 130), (4, 196), (5, 110), (5, 139), (6, 127), (6, 142), (7, 112), (7, 168), (8, 164), (8, 179), (9, 124), (9, 132), (10, 160), (10, 181), (11, 126), (11, 182), (12, 125), (12, 175), (13, 155), (13, 189), (14, 131), (14, 182), (15, 195), (15, 199), (16, 175), (16, 178), (17, 176), (17, 183), (18, 120), (18, 132), (19, 117), (19, 167), (20, 127), (20, 190), (21, 131), (21, 153), (22, 118), (22, 198), (23, 113), (23, 169), (24, 107), (24, 129), (25, 102), (25, 188), (26, 121), (26, 163), (27, 115), (27, 146), (28, 107), (28, 200), (29, 166), (29, 178), (30, 136), (30, 150), (31, 167), (31, 179), (32, 154), (32, 162), (33, 163), (33, 172), (34, 161), (34, 199), (35, 166), (35, 198), (36, 106), (36, 109), (37, 116), (37, 145), (38, 158), (38, 173), (39, 133), (39, 140), (40, 185), (40, 193), (41, 140), (41, 188), (42, 187), (42, 189), (43, 159), (43, 168), (44, 110), (44, 113), (45, 125), (45, 191), (46, 128), (46, 181), (47, 108), (47, 193), (48, 106), (48, 117), (49, 144), (49, 174), (50, 135), (50, 172), (51, 137), (51, 160), (52, 122), (52, 136), (53, 103), (53, 121), (54, 105), (54, 159), (55, 103), (55, 149), (56, 116), (56, 153), (57, 144), (57, 147), (58, 105), (58, 138), (59, 148), (59, 155), (60, 135), (60, 157), (61, 112), (61, 156), (62, 164), (62, 180), (63, 161), (63, 197), (64, 152), (64, 200), (65, 133), (65, 138), (66, 170), (66, 195), (67, 143), (67, 177), (68, 123), (68, 151), (69, 151), (69, 152), (70, 104), (70, 165), (71, 162), (71, 170), (72, 137), (72, 149), (73, 102), (73, 201), (74, 141), (74, 173), (75, 119), (75, 129), (76, 123), (76, 142), (77, 109), (77, 177), (78, 130), (78, 197), (79, 104), (79, 141), (80, 122), (80, 194), (81, 165), (81, 184), (82, 114), (82, 145), (83, 186), (83, 187), (84, 139), (84, 171), (85, 111), (85, 174), (86, 115), (86, 190), (87, 120), (87, 154), (88, 118), (88, 134), (89, 108), (89, 134), (90, 119), (90, 158), (91, 111), (91, 143), (92, 150), (92, 176), (93, 124), (93, 191), (94, 157), (94, 184), (95, 147), (95, 171), (96, 169), (96, 194), (97, 114), (97, 148), (98, 126), (98, 185), (99, 183), (99, 196), (100, 192), (100, 201)]"
