experiment_id,best_cost,dt,edges
0,42.0016633987746,76.0502729415894,"[(0, 416), (0, 430), (1, 431), (1, 455), (2, 382), (2, 449), (3, 474), (3, 483), (4, 413), (4, 519), (5, 373), (5, 518), (6, 371), (6, 380), (7, 457), (7, 565), (8, 553), (8, 556), (9, 418), (9, 558), (10, 341), (10, 596), (11, 500), (11, 526), (12, 395), (12, 450), (13, 316), (13, 475), (14, 502), (14, 531), (15, 428), (15, 448), (16, 377), (16, 600), (17, 450), (17, 594), (18, 513), (18, 534), (19, 537), (19, 594), (20, 317), (20, 589), (21, 334), (21, 400), (22, 496), (22, 558), (23, 335), (23, 480), (24, 482), (24, 554), (25, 329), (25, 547), (26, 304), (26, 432), (27, 307), (27, 449), (28, 332), (28, 362), (29, 356), (29, 443), (30, 459), (30, 583), (31, 318), (31, 468), (32, 314), (32, 371), (33, 442), (33, 576), (34, 433), (34, 563), (35, 345), (35, 349), (36, 325), (36, 354), (37, 398), (37, 512), (38, 321), (38, 539), (39, 559), (39, 566), (40, 335), (40, 353), (41, 391), (41, 438), (42, 440), (42, 502), (43, 510), (43, 526), (44, 408), (44, 460), (45, 353), (45, 579), (46, 473), (46, 520), (47, 446), (47, 543), (48, 467), (48, 508), (49, 469), (49, 599), (50, 488), (50, 511), (51, 333), (51, 410), (52, 328), (52, 505), (53, 422), (53, 593), (54, 457), (54, 509), (55, 302), (55, 600), (56, 442), (56, 560), (57, 396), (57, 412), (58, 425), (58, 459), (59, 343), (59, 532), (60, 514), (60, 582), (61, 563), (61, 586), (62, 352), (62, 576), (63, 303), (63, 504), (64, 431), (64, 530), (65, 469), (65, 521), (66, 572), (66, 597), (67, 544), (67, 549), (68, 506), (68, 552), (69, 420), (69, 599), (70, 463), (70, 555), (71, 466), (71, 573), (72, 485), (72, 501), (73, 388), (73, 597), (74, 402), (74, 453), (75, 376), (75, 560), (76, 500), (76, 543), (77, 367), (77, 568), (78, 327), (78, 389), (79, 346), (79, 366), (80, 318), (80, 437), (81, 332), (81, 568), (82, 488), (82, 512), (83, 454), (83, 475), (84, 418), (84, 480), (85, 327), (85, 595), (86, 403), (86, 433), (87, 439), (87, 477), (88, 399), (88, 565), (89, 406), (89, 448), (90, 411), (90, 583), (91, 430), (91, 532), (92, 378), (92, 561), (93, 321), (93, 342), (94, 365), (94, 374), (95, 344), (95, 347), (96, 369), (96, 585), (97, 379), (97, 557), (98, 493), (98, 548), (99, 485), (99, 590), (100, 351), (100, 395), (101, 411), (101, 483), (102, 445), (102, 524), (103, 419), (103, 541), (104, 360), (104, 557), (105, 301), (105, 375), (106, 494), (106, 530), (107, 440), (107, 497), (108, 357), (108, 463), (109, 323), (109, 481), (110, 339), (110, 527), (111, 363), (111, 476), (112, 306), (112, 317), (113, 580), (113, 593), (114, 462), (114, 492), (115, 374), (115, 591), (116, 366), (116, 416), (117, 301), (117, 343), (118, 525), (118, 578), (119, 489), (119, 589), (120, 401), (120, 538), (121, 403), (121, 415), (122, 311), (122, 331), (123, 444), (123, 511), (124, 527), (124, 574), (125, 326), (125, 340), (126, 421), (126, 509), (127, 489), (127, 522), (128, 313), (128, 365), (129, 401), (129, 495), (130, 516), (130, 592), (131, 404), (131, 567), (132, 387), (132, 393), (133, 441), (133, 451), (134, 359), (134, 547), (135, 384), (135, 414), (136, 339), (136, 544), (137, 422), (137, 494), (138, 330), (138, 406), (139, 320), (139, 455), (140, 383), (140, 499), (141, 392), (141, 562), (142, 336), (142, 453), (143, 362), (143, 587), (144, 364), (144, 428), (145, 311), (145, 451), (146, 351), (146, 355), (147, 307), (147, 559), (148, 346), (148, 472), (149, 361), (149, 397), (150, 417), (150, 581), (151, 340), (151, 432), (152, 528), (152, 571), (153, 325), (153, 601), (154, 323), (154, 550), (155, 308), (155, 347), (156, 421), (156, 566), (157, 315), (157, 471), (158, 438), (158, 478), (159, 348), (159, 381), (160, 306), (160, 331), (161, 328), (161, 402), (162, 368), (162, 555), (163, 423), (163, 454), (164, 376), (164, 562), (165, 375), (165, 551), (166, 407), (166, 577), (167, 520), (167, 552), (168, 533), (168, 588), (169, 461), (169, 465), (170, 516), (170, 523), (171, 368), (171, 405), (172, 413), (172, 496), (173, 369), (173, 408), (174, 389), (174, 507), (175, 546), (175, 595), (176, 397), (176, 481), (177, 473), (177, 577), (178, 429), (178, 482), (179, 479), (179, 570), (180, 383), (180, 574), (181, 536), (181, 542), (182, 436), (182, 598), (183, 445), (183, 503), (184, 309), (184, 546), (185, 319), (185, 564), (186, 490), (186, 508), (187, 479), (187, 519), (188, 349), (188, 585), (189, 465), (189, 504), (190, 464), (190, 490), (191, 364), (191, 410), (192, 386), (192, 487), (193, 466), (193, 477), (194, 456), (194, 540), (195, 379), (195, 394), (196, 423), (196, 458), (197, 392), (197, 521), (198, 435), (198, 570), (199, 385), (199, 514), (200, 305), (200, 309), (201, 312), (201, 588), (202, 352), (202, 360), (203, 506), (203, 553), (204, 424), (204, 426), (205, 415), (205, 426), (206, 471), (206, 492), (207, 390), (207, 517), (208, 334), (208, 393), (209, 348), (209, 467), (210, 344), (210, 592), (211, 324), (211, 549), (212, 399), (212, 446), (213, 400), (213, 427), (214, 507), (214, 572), (215, 329), (215, 357), (216, 324), (216, 409), (217, 337), (217, 390), (218, 472), (218, 491), (219, 501), (219, 513), (220, 384), (220, 437), (221, 460), (221, 573), (222, 461), (222, 498), (223, 308), (223, 386), (224, 497), (224, 503), (225, 359), (225, 468), (226, 320), (226, 464), (227, 350), (227, 584), (228, 363), (228, 377), (229, 342), (229, 372), (230, 313), (230, 462), (231, 326), (231, 505), (232, 434), (232, 540), (233, 367), (233, 551), (234, 515), (234, 531), (235, 510), (235, 529), (236, 310), (236, 409), (237, 370), (237, 586), (238, 310), (238, 537), (239, 358), (239, 372), (240, 447), (240, 498), (241, 434), (241, 587), (242, 470), (242, 575), (243, 545), (243, 579), (244, 515), (244, 525), (245, 435), (245, 538), (246, 518), (246, 584), (247, 452), (247, 535), (248, 358), (248, 569), (249, 535), (249, 582), (250, 517), (250, 581), (251, 424), (251, 486), (252, 578), (252, 598), (253, 405), (253, 591), (254, 315), (254, 337), (255, 354), (255, 355), (256, 333), (256, 444), (257, 330), (257, 523), (258, 394), (258, 571), (259, 387), (259, 548), (260, 356), (260, 493), (261, 396), (261, 528), (262, 382), (262, 388), (263, 304), (263, 524), (264, 417), (264, 533), (265, 316), (265, 564), (266, 338), (266, 443), (267, 338), (267, 580), (268, 312), (268, 336), (269, 350), (269, 569), (270, 303), (270, 427), (271, 414), (271, 545), (272, 314), (272, 474), (273, 536), (273, 556), (274, 458), (274, 486), (275, 322), (275, 436), (276, 452), (276, 499), (277, 404), (277, 412), (278, 470), (278, 495), (279, 302), (279, 391), (280, 370), (280, 381), (281, 398), (281, 567), (282, 447), (282, 522), (283, 305), (283, 345), (284, 429), (284, 491), (285, 319), (285, 541), (286, 373), (286, 476), (287, 322), (287, 439), (288, 550), (288, 596), (289, 456), (289, 534), (290, 385), (290, 407), (291, 361), (291, 441), (292, 378), (292, 554), (293, 529), (293, 539), (294, 425), (294, 484), (295, 484), (295, 542), (296, 419), (296, 561), (297, 341), (297, 478), (298, 380), (298, 575), (299, 420), (299, 590), (300, 487), (300, 601)]"
1,33.1289204114584,25.663703918457,"[(0, 514), (0, 539), (1, 376), (1, 544), (2, 309), (2, 595), (3, 435), (3, 570), (4, 366), (4, 576), (5, 421), (5, 584), (6, 365), (6, 573), (7, 510), (7, 599), (8, 474), (8, 529), (9, 309), (9, 334), (10, 322), (10, 468), (11, 521), (11, 587), (12, 378), (12, 395), (13, 342), (13, 353), (14, 314), (14, 425), (15, 368), (15, 594), (16, 370), (16, 525), (17, 388), (17, 390), (18, 325), (18, 493), (19, 452), (19, 536), (20, 553), (20, 585), (21, 472), (21, 523), (22, 367), (22, 386), (23, 483), (23, 508), (24, 400), (24, 500), (25, 435), (25, 539), (26, 370), (26, 385), (27, 320), (27, 403), (28, 450), (28, 500), (29, 349), (29, 466), (30, 446), (30, 601), (31, 351), (31, 373), (32, 477), (32, 596), (33, 363), (33, 420), (34, 372), (34, 475), (35, 496), (35, 531), (36, 349), (36, 481), (37, 323), (37, 562), (38, 317), (38, 331), (39, 456), (39, 540), (40, 303), (40, 520), (41, 337), (41, 494), (42, 311), (42, 549), (43, 350), (43, 548), (44, 324), (44, 326), (45, 307), (45, 443), (46, 316), (46, 552), (47, 459), (47, 581), (48, 402), (48, 465), (49, 531), (49, 551), (50, 348), (50, 369), (51, 523), (51, 568), (52, 490), (52, 572), (53, 407), (53, 595), (54, 524), (54, 532), (55, 460), (55, 597), (56, 390), (56, 434), (57, 327), (57, 555), (58, 438), (58, 506), (59, 406), (59, 524), (60, 338), (60, 345), (61, 505), (61, 535), (62, 323), (62, 484), (63, 396), (63, 468), (64, 310), (64, 476), (65, 382), (65, 536), (66, 316), (66, 341), (67, 384), (67, 549), (68, 314), (68, 461), (69, 398), (69, 502), (70, 541), (70, 584), (71, 470), (71, 532), (72, 345), (72, 558), (73, 499), (73, 573), (74, 317), (74, 566), (75, 480), (75, 507), (76, 333), (76, 376), (77, 451), (77, 487), (78, 380), (78, 423), (79, 515), (79, 537), (80, 444), (80, 471), (81, 400), (81, 415), (82, 470), (82, 580), (83, 305), (83, 490), (84, 495), (84, 527), (85, 329), (85, 375), (86, 453), (86, 570), (87, 514), (87, 593), (88, 341), (88, 398), (89, 360), (89, 567), (90, 340), (90, 497), (91, 374), (91, 453), (92, 358), (92, 576), (93, 383), (93, 513), (94, 315), (94, 456), (95, 451), (95, 583), (96, 569), (96, 593), (97, 460), (97, 556), (98, 482), (98, 588), (99, 380), (99, 417), (100, 447), (100, 592), (101, 391), (101, 410), (102, 433), (102, 583), (103, 339), (103, 432), (104, 331), (104, 355), (105, 445), (105, 582), (106, 342), (106, 554), (107, 452), (107, 503), (108, 402), (108, 509), (109, 313), (109, 330), (110, 416), (110, 444), (111, 381), (111, 590), (112, 359), (112, 408), (113, 391), (113, 427), (114, 449), (114, 458), (115, 379), (115, 479), (116, 336), (116, 564), (117, 411), (117, 546), (118, 419), (118, 501), (119, 307), (119, 553), (120, 501), (120, 575), (121, 348), (121, 554), (122, 409), (122, 414), (123, 368), (123, 440), (124, 311), (124, 363), (125, 361), (125, 439), (126, 499), (126, 538), (127, 325), (127, 357), (128, 334), (128, 446), (129, 312), (129, 541), (130, 405), (130, 518), (131, 399), (131, 526), (132, 310), (132, 469), (133, 347), (133, 430), (134, 418), (134, 548), (135, 377), (135, 557), (136, 315), (136, 520), (137, 445), (137, 569), (138, 454), (138, 533), (139, 412), (139, 416), (140, 333), (140, 504), (141, 441), (141, 457), (142, 405), (142, 498), (143, 512), (143, 517), (144, 372), (144, 408), (145, 522), (145, 526), (146, 305), (146, 529), (147, 355), (147, 493), (148, 403), (148, 562), (149, 455), (149, 559), (150, 353), (150, 486), (151, 401), (151, 429), (152, 396), (152, 425), (153, 392), (153, 561), (154, 354), (154, 571), (155, 491), (155, 578), (156, 431), (156, 439), (157, 512), (157, 519), (158, 434), (158, 525), (159, 410), (159, 557), (160, 494), (160, 542), (161, 414), (161, 427), (162, 343), (162, 437), (163, 424), (163, 459), (164, 302), (164, 379), (165, 335), (165, 555), (166, 394), (166, 565), (167, 518), (167, 582), (168, 464), (168, 478), (169, 471), (169, 497), (170, 384), (170, 550), (171, 339), (171, 561), (172, 388), (172, 476), (173, 354), (173, 591), (174, 371), (174, 492), (175, 463), (175, 559), (176, 454), (176, 591), (177, 422), (177, 479), (178, 462), (178, 538), (179, 467), (179, 482), (180, 326), (180, 356), (181, 303), (181, 387), (182, 508), (182, 572), (183, 352), (183, 426), (184, 308), (184, 466), (185, 358), (185, 364), (186, 530), (186, 535), (187, 366), (187, 407), (188, 319), (188, 351), (189, 382), (189, 586), (190, 409), (190, 511), (191, 383), (191, 491), (192, 477), (192, 516), (193, 574), (193, 580), (194, 447), (194, 473), (195, 507), (195, 534), (196, 335), (196, 581), (197, 449), (197, 586), (198, 318), (198, 589), (199, 469), (199, 510), (200, 313), (200, 594), (201, 521), (201, 530), (202, 347), (202, 502), (203, 558), (203, 579), (204, 378), (204, 511), (205, 472), (205, 566), (206, 301), (206, 374), (207, 346), (207, 419), (208, 362), (208, 397), (209, 327), (209, 575), (210, 318), (210, 506), (211, 344), (211, 381), (212, 306), (212, 422), (213, 359), (213, 537), (214, 424), (214, 428), (215, 312), (215, 332), (216, 365), (216, 563), (217, 306), (217, 321), (218, 567), (218, 587), (219, 455), (219, 571), (220, 364), (220, 598), (221, 428), (221, 448), (222, 399), (222, 481), (223, 560), (223, 599), (224, 401), (224, 489), (225, 489), (225, 592), (226, 360), (226, 509), (227, 361), (227, 550), (228, 336), (228, 415), (229, 337), (229, 442), (230, 332), (230, 393), (231, 394), (231, 467), (232, 340), (232, 352), (233, 413), (233, 432), (234, 301), (234, 505), (235, 516), (235, 546), (236, 328), (236, 458), (237, 302), (237, 488), (238, 464), (238, 522), (239, 423), (239, 430), (240, 320), (240, 443), (241, 395), (241, 404), (242, 421), (242, 544), (243, 304), (243, 547), (244, 574), (244, 577), (245, 373), (245, 596), (246, 343), (246, 585), (247, 543), (247, 579), (248, 478), (248, 515), (249, 369), (249, 480), (250, 436), (250, 498), (251, 397), (251, 487), (252, 304), (252, 564), (253, 362), (253, 448), (254, 322), (254, 474), (255, 519), (255, 600), (256, 503), (256, 551), (257, 328), (257, 367), (258, 462), (258, 560), (259, 545), (259, 556), (260, 350), (260, 517), (261, 389), (261, 413), (262, 412), (262, 528), (263, 371), (263, 542), (264, 495), (264, 545), (265, 389), (265, 527), (266, 357), (266, 485), (267, 465), (267, 473), (268, 420), (268, 543), (269, 475), (269, 552), (270, 375), (270, 461), (271, 356), (271, 386), (272, 485), (272, 598), (273, 547), (273, 600), (274, 578), (274, 589), (275, 319), (275, 484), (276, 344), (276, 440), (277, 387), (277, 457), (278, 450), (278, 492), (279, 377), (279, 565), (280, 392), (280, 486), (281, 438), (281, 441), (282, 431), (282, 488), (283, 324), (283, 483), (284, 393), (284, 437), (285, 426), (285, 442), (286, 404), (286, 463), (287, 329), (287, 338), (288, 418), (288, 533), (289, 406), (289, 433), (290, 385), (290, 436), (291, 417), (291, 528), (292, 346), (292, 496), (293, 568), (293, 590), (294, 429), (294, 588), (295, 308), (295, 321), (296, 540), (296, 563), (297, 513), (297, 597), (298, 330), (298, 411), (299, 504), (299, 577), (300, 534), (300, 601)]"
2,34.3303303013051,44.0878908634186,"[(0, 320), (0, 569), (1, 381), (1, 511), (2, 374), (2, 394), (3, 337), (3, 588), (4, 345), (4, 379), (5, 440), (5, 547), (6, 488), (6, 534), (7, 318), (7, 574), (8, 428), (8, 496), (9, 436), (9, 526), (10, 392), (10, 519), (11, 383), (11, 432), (12, 315), (12, 499), (13, 339), (13, 376), (14, 346), (14, 599), (15, 532), (15, 544), (16, 469), (16, 559), (17, 362), (17, 435), (18, 316), (18, 392), (19, 311), (19, 411), (20, 306), (20, 457), (21, 305), (21, 368), (22, 336), (22, 370), (23, 348), (23, 421), (24, 386), (24, 439), (25, 314), (25, 421), (26, 311), (26, 569), (27, 458), (27, 472), (28, 491), (28, 494), (29, 407), (29, 449), (30, 321), (30, 419), (31, 363), (31, 595), (32, 426), (32, 596), (33, 316), (33, 577), (34, 382), (34, 586), (35, 391), (35, 495), (36, 475), (36, 561), (37, 352), (37, 364), (38, 403), (38, 442), (39, 434), (39, 568), (40, 408), (40, 427), (41, 462), (41, 566), (42, 349), (42, 473), (43, 424), (43, 565), (44, 407), (44, 424), (45, 325), (45, 512), (46, 473), (46, 523), (47, 420), (47, 548), (48, 308), (48, 320), (49, 307), (49, 369), (50, 409), (50, 429), (51, 522), (51, 578), (52, 414), (52, 516), (53, 435), (53, 502), (54, 382), (54, 465), (55, 458), (55, 493), (56, 398), (56, 540), (57, 372), (57, 405), (58, 324), (58, 517), (59, 357), (59, 570), (60, 531), (60, 536), (61, 383), (61, 439), (62, 524), (62, 559), (63, 456), (63, 597), (64, 396), (64, 453), (65, 343), (65, 564), (66, 496), (66, 562), (67, 395), (67, 503), (68, 351), (68, 449), (69, 445), (69, 468), (70, 326), (70, 498), (71, 400), (71, 506), (72, 413), (72, 486), (73, 437), (73, 447), (74, 317), (74, 501), (75, 309), (75, 399), (76, 331), (76, 505), (77, 543), (77, 545), (78, 315), (78, 358), (79, 471), (79, 527), (80, 497), (80, 548), (81, 376), (81, 599), (82, 310), (82, 572), (83, 400), (83, 525), (84, 303), (84, 454), (85, 425), (85, 461), (86, 510), (86, 513), (87, 414), (87, 517), (88, 331), (88, 409), (89, 352), (89, 416), (90, 429), (90, 542), (91, 384), (91, 396), (92, 304), (92, 582), (93, 541), (93, 555), (94, 431), (94, 595), (95, 438), (95, 584), (96, 448), (96, 573), (97, 393), (97, 433), (98, 359), (98, 411), (99, 313), (99, 378), (100, 314), (100, 549), (101, 404), (101, 420), (102, 412), (102, 552), (103, 402), (103, 452), (104, 317), (104, 328), (105, 332), (105, 333), (106, 430), (106, 585), (107, 464), (107, 598), (108, 360), (108, 593), (109, 440), (109, 481), (110, 423), (110, 525), (111, 413), (111, 552), (112, 408), (112, 423), (113, 406), (113, 427), (114, 527), (114, 554), (115, 389), (115, 546), (116, 515), (116, 580), (117, 505), (117, 532), (118, 365), (118, 444), (119, 372), (119, 477), (120, 481), (120, 518), (121, 487), (121, 516), (122, 321), (122, 438), (123, 333), (123, 418), (124, 535), (124, 579), (125, 366), (125, 586), (126, 336), (126, 415), (127, 466), (127, 561), (128, 313), (128, 597), (129, 503), (129, 551), (130, 430), (130, 464), (131, 356), (131, 570), (132, 388), (132, 389), (133, 306), (133, 390), (134, 478), (134, 494), (135, 319), (135, 338), (136, 361), (136, 587), (137, 401), (137, 416), (138, 332), (138, 452), (139, 406), (139, 585), (140, 504), (140, 565), (141, 307), (141, 386), (142, 564), (142, 590), (143, 328), (143, 362), (144, 353), (144, 457), (145, 302), (145, 490), (146, 387), (146, 544), (147, 330), (147, 369), (148, 342), (148, 373), (149, 324), (149, 583), (150, 482), (150, 509), (151, 483), (151, 510), (152, 385), (152, 474), (153, 466), (153, 533), (154, 463), (154, 594), (155, 460), (155, 476), (156, 302), (156, 410), (157, 431), (157, 530), (158, 339), (158, 567), (159, 323), (159, 522), (160, 304), (160, 437), (161, 353), (161, 515), (162, 360), (162, 475), (163, 419), (163, 560), (164, 340), (164, 402), (165, 322), (165, 530), (166, 354), (166, 384), (167, 340), (167, 507), (168, 303), (168, 343), (169, 309), (169, 538), (170, 325), (170, 361), (171, 506), (171, 528), (172, 347), (172, 433), (173, 301), (173, 412), (174, 350), (174, 543), (175, 305), (175, 462), (176, 334), (176, 488), (177, 581), (177, 582), (178, 368), (178, 425), (179, 474), (179, 501), (180, 371), (180, 468), (181, 448), (181, 549), (182, 322), (182, 405), (183, 345), (183, 381), (184, 445), (184, 557), (185, 397), (185, 555), (186, 358), (186, 557), (187, 447), (187, 497), (188, 351), (188, 451), (189, 348), (189, 441), (190, 443), (190, 519), (191, 379), (191, 536), (192, 393), (192, 482), (193, 380), (193, 514), (194, 470), (194, 529), (195, 537), (195, 601), (196, 432), (196, 479), (197, 355), (197, 373), (198, 483), (198, 591), (199, 370), (199, 403), (200, 375), (200, 576), (201, 359), (201, 593), (202, 558), (202, 589), (203, 486), (203, 576), (204, 490), (204, 528), (205, 404), (205, 492), (206, 520), (206, 579), (207, 463), (207, 487), (208, 344), (208, 442), (209, 326), (209, 563), (210, 356), (210, 591), (211, 377), (211, 492), (212, 366), (212, 455), (213, 327), (213, 426), (214, 520), (214, 589), (215, 334), (215, 584), (216, 341), (216, 484), (217, 441), (217, 539), (218, 443), (218, 539), (219, 446), (219, 456), (220, 455), (220, 558), (221, 335), (221, 518), (222, 338), (222, 460), (223, 365), (223, 534), (224, 318), (224, 323), (225, 387), (225, 596), (226, 444), (226, 541), (227, 329), (227, 524), (228, 342), (228, 508), (229, 436), (229, 470), (230, 395), (230, 461), (231, 478), (231, 498), (232, 344), (232, 484), (233, 512), (233, 538), (234, 417), (234, 571), (235, 540), (235, 572), (236, 495), (236, 551), (237, 485), (237, 529), (238, 390), (238, 509), (239, 308), (239, 500), (240, 330), (240, 571), (241, 346), (241, 451), (242, 502), (242, 578), (243, 422), (243, 489), (244, 480), (244, 581), (245, 521), (245, 526), (246, 301), (246, 469), (247, 450), (247, 471), (248, 378), (248, 573), (249, 417), (249, 600), (250, 367), (250, 450), (251, 446), (251, 489), (252, 554), (252, 583), (253, 377), (253, 592), (254, 363), (254, 367), (255, 398), (255, 556), (256, 355), (256, 598), (257, 511), (257, 594), (258, 493), (258, 550), (259, 341), (259, 465), (260, 347), (260, 575), (261, 467), (261, 580), (262, 542), (262, 590), (263, 523), (263, 587), (264, 349), (264, 568), (265, 556), (265, 588), (266, 385), (266, 535), (267, 480), (267, 562), (268, 394), (268, 553), (269, 335), (269, 531), (270, 364), (270, 592), (271, 454), (271, 575), (272, 371), (272, 504), (273, 380), (273, 560), (274, 374), (274, 545), (275, 410), (275, 546), (276, 337), (276, 491), (277, 350), (277, 418), (278, 476), (278, 547), (279, 533), (279, 563), (280, 422), (280, 507), (281, 477), (281, 550), (282, 391), (282, 434), (283, 327), (283, 514), (284, 574), (284, 600), (285, 485), (285, 537), (286, 415), (286, 459), (287, 357), (287, 567), (288, 399), (288, 467), (289, 513), (289, 521), (290, 401), (290, 577), (291, 388), (291, 566), (292, 459), (292, 500), (293, 319), (293, 508), (294, 397), (294, 428), (295, 375), (295, 499), (296, 453), (296, 479), (297, 312), (297, 553), (298, 312), (298, 329), (299, 354), (299, 472), (300, 310), (300, 601)]"
