experiment_id,best_cost,dt,assignment,edges
10,12.008459766773452,0.27950310707092285,"[(0, 42), (0, 49), (1, 62), (1, 63), (2, 48), (2, 55), (3, 51), (3, 52), (4, 49), (4, 57), (5, 50), (5, 59), (6, 57), (6, 58), (7, 53), (7, 60), (8, 38), (8, 39), (9, 33), (9, 41), (10, 63), (10, 64), (11, 34), (11, 65), (12, 43), (12, 44), (13, 35), (13, 36), (14, 41), (14, 42), (15, 54), (15, 55), (16, 44), (16, 45), (17, 38), (17, 46), (18, 34), (18, 35), (19, 50), (19, 51), (20, 58), (20, 59), (21, 60), (21, 61), (22, 47), (22, 54), (23, 40), (23, 47), (24, 37), (24, 43), (25, 39), (25, 40), (26, 61), (26, 62), (27, 56), (27, 64), (28, 36), (28, 37), (29, 48), (29, 56), (30, 52), (30, 53), (31, 45), (31, 46), (32, 33), (32, 65)]","[(0, 42), (1, 63), (2, 55), (5, 50), (7, 53), (7, 60), (8, 38), (8, 39), (10, 64), (11, 65), (13, 36), (14, 42), (15, 54), (16, 44), (17, 46), (20, 58), (20, 59), (21, 61), (22, 54), (23, 40), (23, 47), (24, 37), (24, 43), (25, 39), (26, 62), (28, 36), (28, 37), (29, 56), (31, 45), (32, 33), (33, 9), (34, 11), (34, 18), (35, 13), (35, 18), (38, 17), (40, 25), (41, 9), (41, 14), (43, 12), (44, 12), (45, 16), (46, 31), (47, 22), (48, 2), (48, 29), (49, 0), (49, 4), (50, 19), (51, 3), (51, 19), (52, 3), (52, 30), (53, 30), (55, 15), (56, 27), (57, 4), (57, 6), (58, 6), (59, 5), (60, 21), (61, 26), (62, 1), (63, 10), (64, 27), (65, 32)]"
11,13.149747117531728,0.49045681953430176,"[(0, 46), (0, 51), (1, 34), (1, 35), (2, 42), (2, 43), (3, 60), (3, 61), (4, 56), (4, 64), (5, 41), (5, 65), (6, 53), (6, 62), (7, 57), (7, 59), (8, 35), (8, 36), (9, 54), (9, 62), (10, 49), (10, 58), (11, 49), (11, 50), (12, 52), (12, 53), (13, 43), (13, 44), (14, 38), (14, 39), (15, 44), (15, 45), (16, 36), (16, 37), (17, 59), (17, 60), (18, 63), (18, 64), (19, 45), (19, 47), (20, 55), (20, 63), (21, 37), (21, 38), (22, 57), (22, 58), (23, 33), (23, 34), (24, 52), (24, 61), (25, 39), (25, 40), (26, 41), (26, 42), (27, 46), (27, 47), (28, 40), (28, 48), (29, 50), (29, 51), (30, 48), (30, 56), (31, 54), (31, 55), (32, 33), (32, 65)]","[(1, 35), (2, 42), (3, 60), (4, 56), (6, 62), (8, 35), (8, 36), (9, 54), (9, 62), (10, 58), (12, 52), (12, 53), (13, 44), (14, 39), (15, 44), (16, 36), (18, 63), (20, 55), (20, 63), (21, 37), (21, 38), (23, 34), (24, 61), (26, 41), (27, 46), (29, 50), (30, 48), (30, 56), (31, 54), (32, 33), (33, 23), (34, 1), (37, 16), (38, 14), (39, 25), (40, 25), (40, 28), (41, 5), (42, 26), (43, 2), (43, 13), (45, 15), (45, 19), (46, 0), (47, 19), (47, 27), (48, 28), (49, 10), (49, 11), (50, 11), (51, 0), (51, 29), (52, 24), (53, 6), (55, 31), (57, 7), (57, 22), (58, 22), (59, 7), (59, 17), (60, 17), (61, 3), (64, 4), (64, 18), (65, 5), (65, 32)]"
12,9.860311126358418,0.07317614555358887,"[(0, 51), (0, 61), (1, 58), (1, 59), (2, 53), (2, 54), (3, 37), (3, 38), (4, 56), (4, 64), (5, 46), (5, 47), (6, 52), (6, 53), (7, 40), (7, 48), (8, 36), (8, 43), (9, 49), (9, 57), (10, 46), (10, 55), (11, 37), (11, 45), (12, 47), (12, 48), (13, 59), (13, 60), (14, 34), (14, 42), (15, 60), (15, 61), (16, 44), (16, 45), (17, 63), (17, 64), (18, 33), (18, 34), (19, 62), (19, 63), (20, 51), (20, 52), (21, 41), (21, 42), (22, 36), (22, 44), (23, 39), (23, 40), (24, 38), (24, 39), (25, 41), (25, 50), (26, 35), (26, 65), (27, 55), (27, 56), (28, 35), (28, 43), (29, 57), (29, 58), (30, 54), (30, 62), (31, 49), (31, 50), (32, 33), (32, 65)]","[(0, 51), (0, 61), (1, 58), (1, 59), (2, 53), (2, 54), (3, 37), (5, 46), (5, 47), (6, 52), (6, 53), (7, 40), (7, 48), (8, 36), (8, 43), (9, 49), (10, 46), (10, 55), (12, 48), (13, 59), (14, 34), (16, 45), (17, 63), (20, 52), (21, 41), (21, 42), (22, 44), (23, 40), (24, 39), (25, 50), (26, 65), (27, 56), (28, 35), (30, 54), (31, 49), (32, 33), (33, 18), (34, 18), (35, 26), (36, 22), (37, 11), (38, 3), (38, 24), (39, 23), (41, 25), (42, 14), (43, 28), (44, 16), (45, 11), (47, 12), (50, 31), (51, 20), (55, 27), (56, 4), (57, 9), (57, 29), (58, 29), (60, 13), (60, 15), (61, 15), (62, 19), (62, 30), (63, 19), (64, 4), (64, 17), (65, 32)]"
13,11.515896182129499,0.14086294174194336,"[(0, 39), (0, 40), (1, 45), (1, 46), (2, 38), (2, 46), (3, 50), (3, 52), (4, 39), (4, 47), (5, 36), (5, 37), (6, 56), (6, 64), (7, 62), (7, 63), (8, 48), (8, 56), (9, 49), (9, 50), (10, 54), (10, 55), (11, 37), (11, 38), (12, 62), (12, 64), (13, 54), (13, 61), (14, 42), (14, 51), (15, 33), (15, 34), (16, 49), (16, 57), (17, 34), (17, 42), (18, 35), (18, 36), (19, 57), (19, 58), (20, 51), (20, 52), (21, 53), (21, 61), (22, 45), (22, 47), (23, 53), (23, 60), (24, 58), (24, 59), (25, 33), (25, 65), (26, 43), (26, 44), (27, 55), (27, 63), (28, 35), (28, 44), (29, 40), (29, 48), (30, 41), (30, 43), (31, 59), (31, 60), (32, 41), (32, 65)]","[(3, 50), (5, 36), (11, 37), (11, 38), (14, 51), (16, 57), (17, 34), (19, 57), (20, 51), (20, 52), (26, 43), (28, 35), (28, 44), (32, 41), (33, 15), (33, 25), (34, 15), (35, 18), (36, 18), (37, 5), (38, 2), (39, 0), (39, 4), (40, 0), (40, 29), (41, 30), (42, 14), (42, 17), (43, 30), (44, 26), (45, 1), (45, 22), (46, 1), (46, 2), (47, 4), (47, 22), (48, 8), (48, 29), (49, 9), (49, 16), (50, 9), (52, 3), (53, 21), (53, 23), (54, 10), (54, 13), (55, 10), (55, 27), (56, 6), (56, 8), (58, 19), (58, 24), (59, 24), (59, 31), (60, 23), (60, 31), (61, 13), (61, 21), (62, 7), (62, 12), (63, 7), (63, 27), (64, 6), (64, 12), (65, 25), (65, 32)]"
14,12.143112066728849,0.26865601539611816,"[(0, 50), (0, 58), (1, 61), (1, 63), (2, 37), (2, 44), (3, 53), (3, 54), (4, 51), (4, 52), (5, 40), (5, 53), (6, 49), (6, 50), (7, 37), (7, 38), (8, 59), (8, 60), (9, 43), (9, 44), (10, 40), (10, 48), (11, 46), (11, 47), (12, 55), (12, 56), (13, 41), (13, 65), (14, 41), (14, 42), (15, 51), (15, 57), (16, 35), (16, 36), (17, 39), (17, 47), (18, 63), (18, 64), (19, 45), (19, 52), (20, 58), (20, 59), (21, 36), (21, 45), (22, 61), (22, 62), (23, 49), (23, 57), (24, 56), (24, 64), (25, 34), (25, 35), (26, 60), (26, 62), (27, 54), (27, 55), (28, 42), (28, 43), (29, 38), (29, 46), (30, 39), (30, 48), (31, 33), (31, 34), (32, 33), (32, 65)]","[(0, 58), (1, 61), (1, 63), (3, 54), (4, 52), (5, 40), (6, 50), (7, 37), (9, 43), (10, 40), (11, 46), (11, 47), (12, 55), (13, 65), (14, 41), (17, 39), (17, 47), (18, 63), (18, 64), (19, 45), (19, 52), (20, 59), (22, 62), (23, 49), (25, 35), (26, 60), (26, 62), (27, 54), (29, 38), (30, 48), (33, 31), (33, 32), (34, 25), (34, 31), (35, 16), (36, 16), (36, 21), (37, 2), (38, 7), (39, 30), (41, 13), (42, 14), (42, 28), (43, 28), (44, 2), (44, 9), (45, 21), (46, 29), (48, 10), (49, 6), (50, 0), (51, 4), (51, 15), (53, 3), (53, 5), (55, 27), (56, 12), (56, 24), (57, 15), (57, 23), (58, 20), (59, 8), (60, 8), (61, 22), (64, 24), (65, 32)]"
15,12.174124767401606,0.1697368621826172,"[(0, 49), (0, 50), (1, 37), (1, 38), (2, 41), (2, 65), (3, 50), (3, 51), (4, 42), (4, 43), (5, 34), (5, 35), (6, 55), (6, 56), (7, 52), (7, 59), (8, 37), (8, 44), (9, 62), (9, 63), (10, 45), (10, 46), (11, 60), (11, 61), (12, 40), (12, 48), (13, 44), (13, 45), (14, 52), (14, 58), (15, 59), (15, 64), (16, 40), (16, 47), (17, 57), (17, 58), (18, 55), (18, 60), (19, 36), (19, 39), (20, 46), (20, 47), (21, 33), (21, 34), (22, 61), (22, 62), (23, 43), (23, 51), (24, 63), (24, 64), (25, 38), (25, 39), (26, 54), (26, 56), (27, 49), (27, 57), (28, 35), (28, 36), (29, 53), (29, 54), (30, 48), (30, 53), (31, 41), (31, 42), (32, 33), (32, 65)]","[(0, 49), (1, 37), (2, 65), (4, 42), (4, 43), (5, 34), (5, 35), (6, 56), (7, 52), (8, 37), (9, 62), (10, 46), (11, 61), (12, 48), (13, 45), (14, 58), (15, 59), (18, 60), (19, 36), (19, 39), (20, 46), (21, 34), (22, 61), (24, 64), (25, 38), (26, 54), (27, 49), (29, 54), (30, 48), (31, 41), (31, 42), (32, 33), (33, 21), (35, 28), (36, 28), (38, 1), (39, 25), (40, 12), (40, 16), (41, 2), (43, 23), (44, 8), (44, 13), (45, 10), (47, 16), (47, 20), (50, 0), (50, 3), (51, 3), (51, 23), (52, 14), (53, 29), (53, 30), (55, 6), (55, 18), (56, 26), (57, 17), (57, 27), (58, 17), (59, 7), (60, 11), (62, 22), (63, 9), (63, 24), (64, 15), (65, 32)]"
16,11.306466392896285,0.40090489387512207,"[(0, 33), (0, 41), (1, 42), (1, 43), (2, 36), (2, 44), (3, 48), (3, 56), (4, 53), (4, 54), (5, 35), (5, 36), (6, 39), (6, 47), (7, 55), (7, 64), (8, 53), (8, 61), (9, 60), (9, 61), (10, 38), (10, 39), (11, 34), (11, 65), (12, 51), (12, 59), (13, 40), (13, 47), (14, 34), (14, 42), (15, 57), (15, 58), (16, 54), (16, 62), (17, 56), (17, 63), (18, 35), (18, 43), (19, 49), (19, 57), (20, 63), (20, 64), (21, 40), (21, 48), (22, 41), (22, 50), (23, 52), (23, 60), (24, 51), (24, 52), (25, 49), (25, 50), (26, 38), (26, 46), (27, 37), (27, 46), (28, 55), (28, 62), (29, 44), (29, 45), (30, 58), (30, 59), (31, 37), (31, 45), (32, 33), (32, 65)]","[(0, 33), (0, 41), (1, 43), (2, 36), (3, 48), (4, 54), (5, 36), (6, 39), (7, 55), (9, 60), (9, 61), (12, 51), (12, 59), (13, 40), (13, 47), (16, 54), (18, 43), (19, 49), (20, 63), (21, 40), (21, 48), (23, 52), (23, 60), (24, 51), (26, 38), (28, 62), (29, 44), (30, 58), (30, 59), (31, 45), (33, 32), (34, 11), (34, 14), (35, 5), (35, 18), (37, 27), (37, 31), (38, 10), (39, 10), (41, 22), (42, 1), (42, 14), (44, 2), (45, 29), (46, 26), (46, 27), (47, 6), (49, 25), (50, 22), (50, 25), (52, 24), (53, 4), (53, 8), (55, 28), (56, 3), (56, 17), (57, 15), (57, 19), (58, 15), (61, 8), (62, 16), (63, 17), (64, 7), (64, 20), (65, 11), (65, 32)]"
17,11.492932895399514,0.15105795860290527,"[(0, 56), (0, 64), (1, 55), (1, 56), (2, 42), (2, 57), (3, 51), (3, 52), (4, 35), (4, 43), (5, 58), (5, 59), (6, 45), (6, 46), (7, 53), (7, 54), (8, 36), (8, 37), (9, 33), (9, 41), (10, 47), (10, 48), (11, 34), (11, 65), (12, 43), (12, 44), (13, 34), (13, 35), (14, 54), (14, 55), (15, 44), (15, 45), (16, 41), (16, 42), (17, 38), (17, 39), (18, 49), (18, 57), (19, 50), (19, 58), (20, 59), (20, 60), (21, 39), (21, 40), (22, 62), (22, 63), (23, 61), (23, 62), (24, 37), (24, 38), (25, 51), (25, 53), (26, 49), (26, 50), (27, 60), (27, 61), (28, 40), (28, 48), (29, 63), (29, 64), (30, 47), (30, 52), (31, 36), (31, 46), (32, 33), (32, 65)]","[(0, 56), (1, 55), (2, 42), (2, 57), (5, 58), (5, 59), (6, 45), (7, 54), (8, 36), (9, 33), (10, 48), (12, 44), (13, 35), (16, 41), (16, 42), (17, 38), (18, 49), (19, 50), (20, 60), (22, 62), (22, 63), (23, 61), (24, 38), (25, 51), (25, 53), (26, 49), (26, 50), (27, 60), (29, 63), (29, 64), (30, 47), (32, 33), (34, 11), (34, 13), (35, 4), (36, 31), (37, 8), (37, 24), (39, 17), (39, 21), (40, 21), (40, 28), (41, 9), (43, 4), (43, 12), (44, 15), (45, 15), (46, 6), (46, 31), (47, 10), (48, 28), (51, 3), (52, 3), (52, 30), (53, 7), (54, 14), (55, 14), (56, 1), (57, 18), (58, 19), (59, 20), (61, 27), (62, 23), (64, 0), (65, 11), (65, 32)]"
18,11.995154013942878,0.10136198997497559,"[(0, 47), (0, 55), (1, 56), (1, 64), (2, 54), (2, 63), (3, 59), (3, 60), (4, 53), (4, 62), (5, 55), (5, 56), (6, 57), (6, 58), (7, 36), (7, 43), (8, 41), (8, 65), (9, 47), (9, 48), (10, 40), (10, 46), (11, 36), (11, 44), (12, 52), (12, 61), (13, 42), (13, 43), (14, 33), (14, 34), (15, 63), (15, 64), (16, 34), (16, 35), (17, 58), (17, 59), (18, 35), (18, 51), (19, 37), (19, 38), (20, 61), (20, 62), (21, 52), (21, 60), (22, 50), (22, 51), (23, 40), (23, 48), (24, 53), (24, 54), (25, 44), (25, 45), (26, 37), (26, 45), (27, 39), (27, 46), (28, 49), (28, 57), (29, 41), (29, 42), (30, 49), (30, 50), (31, 38), (31, 39), (32, 33), (32, 65)]","[(0, 55), (3, 60), (5, 55), (5, 56), (6, 58), (7, 36), (8, 41), (8, 65), (9, 48), (10, 40), (10, 46), (11, 36), (11, 44), (12, 52), (12, 61), (13, 42), (14, 34), (15, 63), (15, 64), (16, 34), (17, 59), (19, 37), (19, 38), (21, 60), (22, 51), (23, 48), (24, 54), (26, 37), (26, 45), (27, 39), (27, 46), (30, 49), (31, 38), (33, 14), (33, 32), (35, 16), (35, 18), (39, 31), (40, 23), (41, 29), (42, 29), (43, 7), (43, 13), (44, 25), (45, 25), (47, 0), (47, 9), (49, 28), (50, 22), (50, 30), (51, 18), (52, 21), (53, 4), (53, 24), (54, 2), (56, 1), (57, 6), (57, 28), (58, 17), (59, 3), (61, 20), (62, 4), (62, 20), (63, 2), (64, 1), (65, 32)]"
19,11.484980912048623,0.06258893013000488,"[(0, 41), (0, 42), (1, 59), (1, 60), (2, 50), (2, 57), (3, 33), (3, 34), (4, 51), (4, 58), (5, 45), (5, 46), (6, 34), (6, 35), (7, 39), (7, 40), (8, 36), (8, 37), (9, 56), (9, 64), (10, 63), (10, 64), (11, 42), (11, 50), (12, 54), (12, 55), (13, 47), (13, 48), (14, 38), (14, 48), (15, 38), (15, 39), (16, 51), (16, 59), (17, 53), (17, 54), (18, 46), (18, 47), (19, 53), (19, 60), (20, 52), (20, 61), (21, 49), (21, 58), (22, 44), (22, 45), (23, 35), (23, 36), (24, 61), (24, 62), (25, 37), (25, 40), (26, 55), (26, 56), (27, 43), (27, 44), (28, 62), (28, 63), (29, 43), (29, 52), (30, 33), (30, 65), (31, 49), (31, 57), (32, 41), (32, 65)]","[(0, 41), (0, 42), (1, 59), (1, 60), (2, 50), (2, 57), (3, 34), (4, 58), (6, 35), (8, 37), (9, 56), (10, 63), (11, 42), (12, 55), (13, 47), (13, 48), (14, 38), (15, 38), (15, 39), (17, 53), (17, 54), (18, 46), (20, 61), (21, 49), (21, 58), (22, 44), (23, 36), (24, 62), (25, 40), (26, 55), (30, 33), (31, 57), (33, 3), (34, 6), (35, 23), (36, 8), (37, 25), (39, 7), (40, 7), (41, 32), (43, 27), (43, 29), (44, 27), (45, 5), (45, 22), (46, 5), (47, 18), (48, 14), (49, 31), (50, 11), (51, 4), (51, 16), (52, 20), (52, 29), (53, 19), (54, 12), (56, 26), (59, 16), (60, 19), (61, 24), (62, 28), (63, 28), (64, 9), (64, 10), (65, 30), (65, 32)]"
20,13.503101489368973,0.07042098045349121,"[(0, 37), (0, 45), (1, 49), (1, 57), (2, 33), (2, 41), (3, 35), (3, 44), (4, 39), (4, 46), (5, 55), (5, 56), (6, 57), (6, 58), (7, 52), (7, 53), (8, 61), (8, 62), (9, 34), (9, 42), (10, 58), (10, 59), (11, 41), (11, 51), (12, 60), (12, 61), (13, 48), (13, 56), (14, 52), (14, 54), (15, 54), (15, 62), (16, 36), (16, 44), (17, 53), (17, 59), (18, 40), (18, 48), (19, 63), (19, 64), (20, 39), (20, 47), (21, 42), (21, 43), (22, 37), (22, 38), (23, 35), (23, 43), (24, 40), (24, 47), (25, 50), (25, 51), (26, 60), (26, 64), (27, 55), (27, 63), (28, 49), (28, 50), (29, 34), (29, 65), (30, 38), (30, 46), (31, 36), (31, 45), (32, 33), (32, 65)]","[(0, 37), (1, 49), (1, 57), (3, 35), (4, 39), (4, 46), (5, 56), (7, 53), (8, 61), (8, 62), (9, 34), (11, 51), (12, 60), (12, 61), (13, 48), (14, 54), (15, 54), (16, 44), (17, 53), (17, 59), (19, 64), (20, 47), (21, 42), (22, 37), (23, 35), (23, 43), (24, 40), (24, 47), (25, 51), (26, 64), (27, 55), (28, 49), (29, 34), (32, 33), (33, 2), (36, 16), (36, 31), (38, 22), (38, 30), (39, 20), (40, 18), (41, 2), (41, 11), (42, 9), (43, 21), (44, 3), (45, 0), (45, 31), (46, 30), (48, 18), (50, 25), (50, 28), (52, 7), (52, 14), (55, 5), (56, 13), (57, 6), (58, 6), (58, 10), (59, 10), (60, 26), (62, 15), (63, 19), (63, 27), (65, 29), (65, 32)]"
21,9.333400116535916,1.4858989715576172,"[(0, 35), (0, 36), (1, 40), (1, 48), (2, 58), (2, 59), (3, 53), (3, 55), (4, 51), (4, 52), (5, 38), (5, 39), (6, 60), (6, 61), (7, 44), (7, 45), (8, 54), (8, 62), (9, 37), (9, 38), (10, 36), (10, 37), (11, 46), (11, 47), (12, 47), (12, 56), (13, 50), (13, 51), (14, 42), (14, 43), (15, 33), (15, 34), (16, 56), (16, 64), (17, 34), (17, 35), (18, 59), (18, 60), (19, 46), (19, 48), (20, 39), (20, 40), (21, 53), (21, 54), (22, 55), (22, 63), (23, 63), (23, 64), (24, 49), (24, 50), (25, 57), (25, 58), (26, 43), (26, 44), (27, 41), (27, 42), (28, 33), (28, 65), (29, 45), (29, 52), (30, 49), (30, 57), (31, 61), (31, 62), (32, 41), (32, 65)]","[(0, 35), (0, 36), (2, 58), (2, 59), (4, 51), (4, 52), (6, 60), (6, 61), (7, 45), (8, 54), (8, 62), (10, 37), (12, 56), (13, 50), (15, 34), (16, 56), (16, 64), (17, 35), (18, 59), (19, 46), (21, 53), (22, 55), (22, 63), (25, 58), (26, 44), (28, 65), (29, 52), (30, 49), (30, 57), (31, 62), (32, 41), (33, 15), (33, 28), (34, 17), (36, 10), (37, 9), (38, 5), (38, 9), (39, 5), (39, 20), (40, 1), (40, 20), (41, 27), (42, 14), (42, 27), (43, 14), (43, 26), (44, 7), (45, 29), (46, 11), (47, 11), (47, 12), (48, 1), (48, 19), (49, 24), (50, 24), (51, 13), (53, 3), (54, 21), (55, 3), (57, 25), (60, 18), (61, 31), (63, 23), (64, 23), (65, 32)]"
22,11.336043767848238,0.05852103233337402,"[(0, 57), (0, 58), (1, 54), (1, 62), (2, 53), (2, 61), (3, 38), (3, 46), (4, 50), (4, 51), (5, 59), (5, 60), (6, 55), (6, 56), (7, 41), (7, 51), (8, 38), (8, 39), (9, 56), (9, 64), (10, 49), (10, 57), (11, 63), (11, 64), (12, 49), (12, 50), (13, 46), (13, 47), (14, 35), (14, 42), (15, 44), (15, 45), (16, 61), (16, 62), (17, 33), (17, 41), (18, 48), (18, 55), (19, 33), (19, 65), (20, 42), (20, 43), (21, 36), (21, 37), (22, 52), (22, 60), (23, 54), (23, 63), (24, 34), (24, 35), (25, 40), (25, 47), (26, 36), (26, 45), (27, 58), (27, 59), (28, 43), (28, 44), (29, 37), (29, 39), (30, 52), (30, 53), (31, 40), (31, 48), (32, 34), (32, 65)]","[(0, 57), (0, 58), (1, 54), (2, 53), (3, 38), (3, 46), (4, 51), (6, 56), (7, 41), (7, 51), (8, 38), (9, 64), (10, 57), (11, 63), (11, 64), (14, 35), (14, 42), (16, 61), (17, 33), (18, 55), (19, 33), (20, 43), (21, 36), (23, 63), (25, 40), (27, 58), (27, 59), (29, 37), (30, 53), (31, 40), (32, 65), (34, 24), (34, 32), (35, 24), (36, 26), (37, 21), (39, 8), (39, 29), (41, 17), (42, 20), (43, 28), (44, 15), (44, 28), (45, 15), (45, 26), (46, 13), (47, 13), (47, 25), (48, 18), (48, 31), (49, 10), (49, 12), (50, 4), (50, 12), (52, 22), (52, 30), (54, 23), (55, 6), (56, 9), (59, 5), (60, 5), (60, 22), (61, 2), (62, 1), (62, 16), (65, 19)]"
23,8.41726650774888,0.6604700088500977,"[(0, 57), (0, 59), (1, 56), (1, 64), (2, 47), (2, 48), (3, 41), (3, 42), (4, 54), (4, 62), (5, 36), (5, 44), (6, 42), (6, 45), (7, 54), (7, 55), (8, 45), (8, 46), (9, 58), (9, 59), (10, 51), (10, 58), (11, 49), (11, 57), (12, 39), (12, 40), (13, 36), (13, 37), (14, 52), (14, 60), (15, 49), (15, 50), (16, 53), (16, 55), (17, 37), (17, 38), (18, 60), (18, 61), (19, 47), (19, 56), (20, 43), (20, 44), (21, 35), (21, 43), (22, 63), (22, 64), (23, 53), (23, 61), (24, 51), (24, 52), (25, 34), (25, 35), (26, 38), (26, 39), (27, 33), (27, 34), (28, 40), (28, 48), (29, 62), (29, 63), (30, 41), (30, 65), (31, 46), (31, 50), (32, 33), (32, 65)]","[(4, 54), (5, 36), (5, 44), (6, 45), (10, 58), (11, 57), (13, 37), (15, 49), (15, 50), (16, 53), (16, 55), (17, 37), (17, 38), (18, 60), (19, 47), (20, 43), (20, 44), (21, 35), (23, 53), (23, 61), (24, 51), (24, 52), (27, 33), (27, 34), (29, 62), (30, 41), (31, 46), (31, 50), (32, 33), (32, 65), (34, 25), (35, 25), (36, 13), (38, 26), (39, 12), (39, 26), (40, 12), (40, 28), (41, 3), (42, 3), (42, 6), (43, 21), (45, 8), (46, 8), (47, 2), (48, 2), (48, 28), (49, 11), (51, 10), (52, 14), (54, 7), (55, 7), (56, 1), (56, 19), (57, 0), (58, 9), (59, 0), (59, 9), (60, 14), (61, 18), (62, 4), (63, 22), (63, 29), (64, 1), (64, 22), (65, 30)]"
24,10.426075066922092,0.17738604545593262,"[(0, 41), (0, 42), (1, 58), (1, 59), (2, 36), (2, 37), (3, 56), (3, 64), (4, 46), (4, 47), (5, 47), (5, 48), (6, 40), (6, 48), (7, 43), (7, 51), (8, 53), (8, 61), (9, 39), (9, 40), (10, 38), (10, 39), (11, 54), (11, 55), (12, 49), (12, 50), (13, 54), (13, 60), (14, 42), (14, 43), (15, 53), (15, 59), (16, 50), (16, 51), (17, 49), (17, 57), (18, 63), (18, 64), (19, 52), (19, 60), (20, 61), (20, 62), (21, 41), (21, 65), (22, 45), (22, 46), (23, 34), (23, 35), (24, 37), (24, 38), (25, 44), (25, 45), (26, 33), (26, 34), (27, 62), (27, 63), (28, 35), (28, 36), (29, 57), (29, 58), (30, 55), (30, 56), (31, 44), (31, 52), (32, 33), (32, 65)]","[(0, 41), (1, 59), (2, 36), (2, 37), (3, 56), (3, 64), (4, 47), (5, 47), (6, 40), (7, 43), (8, 53), (10, 39), (11, 54), (11, 55), (12, 50), (14, 42), (16, 50), (16, 51), (18, 64), (21, 41), (22, 45), (23, 34), (25, 44), (25, 45), (26, 33), (27, 62), (28, 36), (29, 57), (31, 52), (33, 32), (34, 26), (35, 23), (35, 28), (37, 24), (38, 10), (38, 24), (39, 9), (40, 9), (42, 0), (43, 14), (44, 31), (46, 4), (46, 22), (48, 5), (48, 6), (49, 12), (49, 17), (51, 7), (52, 19), (53, 15), (54, 13), (55, 30), (56, 30), (57, 17), (58, 1), (58, 29), (59, 15), (60, 13), (60, 19), (61, 8), (61, 20), (62, 20), (63, 18), (63, 27), (65, 21), (65, 32)]"
25,9.29657619917367,0.35131001472473145,"[(0, 55), (0, 56), (1, 42), (1, 43), (2, 51), (2, 53), (3, 36), (3, 37), (4, 54), (4, 62), (5, 59), (5, 60), (6, 61), (6, 64), (7, 38), (7, 46), (8, 49), (8, 57), (9, 38), (9, 39), (10, 44), (10, 45), (11, 33), (11, 41), (12, 57), (12, 58), (13, 34), (13, 42), (14, 51), (14, 60), (15, 35), (15, 43), (16, 52), (16, 61), (17, 50), (17, 58), (18, 44), (18, 46), (19, 50), (19, 59), (20, 54), (20, 55), (21, 47), (21, 56), (22, 47), (22, 48), (23, 37), (23, 45), (24, 62), (24, 63), (25, 34), (25, 65), (26, 35), (26, 36), (27, 41), (27, 49), (28, 52), (28, 53), (29, 40), (29, 48), (30, 63), (30, 64), (31, 39), (31, 40), (32, 33), (32, 65)]","[(0, 55), (0, 56), (1, 43), (2, 51), (2, 53), (3, 37), (4, 54), (5, 60), (7, 38), (9, 39), (10, 44), (12, 57), (13, 34), (13, 42), (14, 51), (15, 43), (16, 52), (17, 50), (19, 59), (20, 54), (22, 47), (23, 37), (23, 45), (24, 63), (25, 65), (26, 35), (27, 49), (28, 53), (29, 48), (30, 63), (30, 64), (31, 39), (31, 40), (32, 65), (33, 11), (33, 32), (34, 25), (35, 15), (36, 3), (36, 26), (38, 9), (40, 29), (41, 11), (41, 27), (42, 1), (44, 18), (45, 10), (46, 7), (46, 18), (47, 21), (48, 22), (49, 8), (50, 19), (52, 28), (55, 20), (56, 21), (57, 8), (58, 12), (58, 17), (59, 5), (60, 14), (61, 6), (61, 16), (62, 4), (62, 24), (64, 6)]"
26,11.054898648535993,0.09552407264709473,"[(0, 50), (0, 59), (1, 34), (1, 42), (2, 53), (2, 62), (3, 36), (3, 44), (4, 54), (4, 62), (5, 54), (5, 55), (6, 39), (6, 40), (7, 39), (7, 46), (8, 52), (8, 60), (9, 44), (9, 45), (10, 42), (10, 43), (11, 41), (11, 65), (12, 60), (12, 61), (13, 47), (13, 56), (14, 53), (14, 61), (15, 35), (15, 36), (16, 50), (16, 51), (17, 37), (17, 38), (18, 58), (18, 59), (19, 37), (19, 45), (20, 38), (20, 46), (21, 49), (21, 57), (22, 51), (22, 52), (23, 63), (23, 64), (24, 35), (24, 43), (25, 56), (25, 64), (26, 57), (26, 58), (27, 33), (27, 34), (28, 40), (28, 48), (29, 41), (29, 49), (30, 55), (30, 63), (31, 47), (31, 48), (32, 33), (32, 65)]","[(1, 42), (2, 53), (2, 62), (3, 36), (3, 44), (7, 39), (8, 60), (11, 41), (12, 60), (12, 61), (13, 47), (15, 35), (16, 51), (17, 37), (19, 45), (20, 46), (21, 49), (21, 57), (22, 51), (22, 52), (23, 63), (23, 64), (24, 35), (25, 56), (27, 33), (28, 48), (30, 55), (31, 48), (33, 32), (34, 1), (34, 27), (36, 15), (37, 19), (38, 17), (38, 20), (39, 6), (40, 6), (40, 28), (41, 29), (42, 10), (43, 10), (43, 24), (44, 9), (45, 9), (46, 7), (47, 31), (49, 29), (50, 0), (50, 16), (52, 8), (53, 14), (54, 4), (54, 5), (55, 5), (56, 13), (57, 26), (58, 18), (58, 26), (59, 0), (59, 18), (61, 14), (62, 4), (63, 30), (64, 25), (65, 11), (65, 32)]"
