experiment_id,best_cost,dt,edges
20,13.183579661473932,0.05546379089355469,"[(0, 40), (0, 41), (1, 49), (1, 60), (2, 44), (2, 65), (3, 37), (3, 46), (4, 36), (4, 47), (5, 59), (5, 63), (6, 49), (6, 51), (7, 61), (7, 62), (8, 55), (8, 57), (9, 35), (9, 42), (10, 53), (10, 55), (11, 58), (11, 61), (12, 54), (12, 56), (13, 36), (13, 64), (14, 43), (14, 63), (15, 56), (15, 57), (16, 39), (16, 41), (17, 53), (17, 62), (18, 34), (18, 48), (19, 50), (19, 52), (20, 34), (20, 43), (21, 42), (21, 45), (22, 38), (22, 40), (23, 37), (23, 45), (24, 48), (24, 64), (25, 51), (25, 58), (26, 50), (26, 54), (27, 52), (27, 59), (28, 44), (28, 60), (29, 33), (29, 35), (30, 38), (30, 47), (31, 39), (31, 46), (32, 33), (32, 65)]"
21,9.086782656366317,0.08254814147949219,"[(0, 35), (0, 37), (1, 34), (1, 48), (2, 51), (2, 53), (3, 59), (3, 63), (4, 56), (4, 62), (5, 36), (5, 38), (6, 55), (6, 57), (7, 45), (7, 46), (8, 54), (8, 59), (9, 38), (9, 40), (10, 40), (10, 41), (11, 43), (11, 48), (12, 47), (12, 64), (13, 58), (13, 61), (14, 42), (14, 45), (15, 33), (15, 44), (16, 50), (16, 64), (17, 37), (17, 39), (18, 53), (18, 55), (19, 43), (19, 47), (20, 34), (20, 36), (21, 62), (21, 63), (22, 52), (22, 54), (23, 50), (23, 52), (24, 58), (24, 60), (25, 49), (25, 51), (26, 39), (26, 41), (27, 42), (27, 44), (28, 33), (28, 65), (29, 46), (29, 61), (30, 49), (30, 60), (31, 56), (31, 57), (32, 35), (32, 65)]"
22,11.127909550441398,0.23087716102600098,"[(0, 49), (0, 51), (1, 62), (1, 63), (2, 56), (2, 57), (3, 34), (3, 47), (4, 58), (4, 60), (5, 55), (5, 57), (6, 59), (6, 64), (7, 60), (7, 61), (8, 36), (8, 38), (9, 50), (9, 52), (10, 44), (10, 49), (11, 52), (11, 54), (12, 53), (12, 58), (13, 34), (13, 43), (14, 45), (14, 46), (15, 37), (15, 47), (16, 54), (16, 56), (17, 33), (17, 44), (18, 48), (18, 63), (19, 33), (19, 65), (20, 42), (20, 45), (21, 40), (21, 41), (22, 55), (22, 61), (23, 50), (23, 59), (24, 35), (24, 37), (25, 36), (25, 43), (26, 39), (26, 41), (27, 51), (27, 53), (28, 39), (28, 46), (29, 38), (29, 40), (30, 42), (30, 62), (31, 48), (31, 64), (32, 35), (32, 65)]"
23,8.985063490095841,0.014554977416992188,"[(0, 53), (0, 55), (1, 50), (1, 64), (2, 43), (2, 48), (3, 42), (3, 44), (4, 56), (4, 59), (5, 39), (5, 41), (6, 45), (6, 61), (7, 54), (7, 59), (8, 46), (8, 47), (9, 51), (9, 53), (10, 49), (10, 51), (11, 49), (11, 60), (12, 34), (12, 36), (13, 40), (13, 41), (14, 57), (14, 58), (15, 44), (15, 60), (16, 47), (16, 63), (17, 38), (17, 40), (18, 55), (18, 57), (19, 48), (19, 64), (20, 45), (20, 46), (21, 37), (21, 39), (22, 50), (22, 52), (23, 56), (23, 63), (24, 58), (24, 62), (25, 35), (25, 37), (26, 36), (26, 38), (27, 33), (27, 42), (28, 34), (28, 43), (29, 52), (29, 54), (30, 35), (30, 65), (31, 61), (31, 62), (32, 33), (32, 65)]"
24,10.458652019104155,0.06643199920654297,"[(0, 42), (0, 45), (1, 51), (1, 53), (2, 40), (2, 41), (3, 50), (3, 52), (4, 34), (4, 43), (5, 43), (5, 48), (6, 48), (6, 64), (7, 61), (7, 62), (8, 53), (8, 57), (9, 34), (9, 36), (10, 36), (10, 38), (11, 50), (11, 59), (12, 58), (12, 60), (13, 55), (13, 63), (14, 42), (14, 44), (15, 47), (15, 63), (16, 58), (16, 61), (17, 49), (17, 60), (18, 52), (18, 54), (19, 55), (19, 62), (20, 54), (20, 56), (21, 44), (21, 65), (22, 39), (22, 41), (23, 35), (23, 37), (24, 38), (24, 40), (25, 46), (25, 47), (26, 33), (26, 35), (27, 56), (27, 57), (28, 37), (28, 39), (29, 49), (29, 51), (30, 59), (30, 64), (31, 45), (31, 46), (32, 33), (32, 65)]"
25,9.09509573534476,0.015214920043945312,"[(0, 59), (0, 64), (1, 42), (1, 65), (2, 45), (2, 61), (3, 40), (3, 41), (4, 54), (4, 56), (5, 53), (5, 55), (6, 56), (6, 57), (7, 38), (7, 40), (8, 49), (8, 60), (9, 36), (9, 38), (10, 46), (10, 47), (11, 42), (11, 44), (12, 49), (12, 51), (13, 35), (13, 37), (14, 55), (14, 57), (15, 39), (15, 45), (16, 62), (16, 63), (17, 51), (17, 58), (18, 47), (18, 63), (19, 53), (19, 58), (20, 50), (20, 59), (21, 48), (21, 64), (22, 43), (22, 48), (23, 41), (23, 46), (24, 52), (24, 54), (25, 33), (25, 35), (26, 37), (26, 39), (27, 44), (27, 60), (28, 61), (28, 62), (29, 34), (29, 43), (30, 50), (30, 52), (31, 34), (31, 36), (32, 33), (32, 65)]"
26,11.089234998577123,0.1340041160583496,"[(0, 58), (0, 60), (1, 35), (1, 37), (2, 54), (2, 62), (3, 45), (3, 46), (4, 54), (4, 63), (5, 59), (5, 63), (6, 34), (6, 36), (7, 38), (7, 47), (8, 55), (8, 57), (9, 46), (9, 47), (10, 42), (10, 45), (11, 44), (11, 65), (12, 56), (12, 57), (13, 43), (13, 64), (14, 56), (14, 62), (15, 37), (15, 39), (16, 58), (16, 61), (17, 40), (17, 41), (18, 51), (18, 55), (19, 38), (19, 41), (20, 36), (20, 40), (21, 49), (21, 53), (22, 53), (22, 61), (23, 50), (23, 52), (24, 39), (24, 42), (25, 50), (25, 64), (26, 49), (26, 51), (27, 33), (27, 35), (28, 34), (28, 48), (29, 44), (29, 60), (30, 52), (30, 59), (31, 43), (31, 48), (32, 33), (32, 65)]"
27,11.107219455364548,0.026412010192871094,"[(0, 44), (0, 60), (1, 38), (1, 41), (2, 52), (2, 54), (3, 37), (3, 39), (4, 49), (4, 58), (5, 61), (5, 62), (6, 56), (6, 57), (7, 45), (7, 61), (8, 59), (8, 63), (9, 50), (9, 52), (10, 35), (10, 37), (11, 42), (11, 44), (12, 35), (12, 65), (13, 53), (13, 55), (14, 49), (14, 51), (15, 39), (15, 45), (16, 34), (16, 36), (17, 55), (17, 57), (18, 36), (18, 38), (19, 51), (19, 53), (20, 50), (20, 56), (21, 54), (21, 59), (22, 46), (22, 47), (23, 58), (23, 60), (24, 63), (24, 64), (25, 46), (25, 62), (26, 40), (26, 43), (27, 34), (27, 48), (28, 48), (28, 64), (29, 33), (29, 42), (30, 43), (30, 47), (31, 40), (31, 41), (32, 33), (32, 65)]"
28,11.246251313011017,0.10571599006652832,"[(0, 43), (0, 47), (1, 36), (1, 38), (2, 62), (2, 63), (3, 48), (3, 64), (4, 38), (4, 40), (5, 41), (5, 46), (6, 44), (6, 60), (7, 39), (7, 45), (8, 34), (8, 43), (9, 37), (9, 39), (10, 52), (10, 54), (11, 56), (11, 57), (12, 51), (12, 53), (13, 54), (13, 59), (14, 50), (14, 52), (15, 47), (15, 48), (16, 34), (16, 36), (17, 49), (17, 51), (18, 56), (18, 59), (19, 58), (19, 61), (20, 33), (20, 42), (21, 53), (21, 62), (22, 55), (22, 63), (23, 49), (23, 58), (24, 60), (24, 61), (25, 35), (25, 37), (26, 42), (26, 44), (27, 41), (27, 45), (28, 50), (28, 64), (29, 55), (29, 57), (30, 35), (30, 65), (31, 40), (31, 46), (32, 33), (32, 65)]"
29,10.148251449715161,0.018238067626953125,"[(0, 50), (0, 59), (1, 35), (1, 42), (2, 47), (2, 62), (3, 38), (3, 40), (4, 36), (4, 38), (5, 52), (5, 54), (6, 58), (6, 61), (7, 35), (7, 65), (8, 50), (8, 52), (9, 55), (9, 57), (10, 56), (10, 57), (11, 46), (11, 61), (12, 53), (12, 55), (13, 59), (13, 64), (14, 58), (14, 60), (15, 49), (15, 51), (16, 49), (16, 60), (17, 40), (17, 41), (18, 34), (18, 43), (19, 34), (19, 36), (20, 63), (20, 64), (21, 54), (21, 62), (22, 45), (22, 46), (23, 43), (23, 48), (24, 51), (24, 53), (25, 56), (25, 63), (26, 37), (26, 39), (27, 33), (27, 37), (28, 44), (28, 45), (29, 47), (29, 48), (30, 42), (30, 44), (31, 39), (31, 41), (32, 33), (32, 65)]"
